czech,english,,
neuspěchaný,leisurely,,
prodloužit,lengthen,,
zdlouhavý,lengthy,,
leopard,leopard,,
legendární,legendary,,
lobby,lobby,,
osamělost,loneliness,,
tlakoměr,barometer,,
sídlo,mansion,,
manuál,manual,,
manuální,manual,,
výroba,manufacture,,
vyrobit,manufacture,,
mistrovství,mastery,,
mistrovské dílo,masterpiece,,
zvládnout,master,,
masér,masseur,,
masáž,massage,,
manipulovat,manipulate,,
masakr,massacre,,
maska,mask,,
bojové umění,martial art,,
marketing,marketing,,
okraj,margin,,
zbankrotovaný,bankrupt,,
maratón,marathon,,
instituce,institution,,
bankrot,bankruptcy,,
výrobce,manufacturer,,
výrobní,manufacturing,,
hmota,mass,,
leták,leaflet,,
malárie,malaria,,
stodola,barn,,
na dálku,long-distance,,
dlouhodobý,long-term,,
volně,loosely,,
ječmen,barley,,
mizerný,lousy,,
štěkat,bark,,
vyjednávat,bargain,,
spodní,lower,,
nížina,lowland,,
máma,mamma,,
prostý,bare,,
luxusní,luxurious,,
text,lyrics,,
holičství,barbershop,,
