czech,english,,
nóbl,classy,,
podřimovat,snooze,,
latentní,latent,,
přesvědčení,conviction,,
odsoudit,convict,,
odsouzenec,convict,,
hibernace,hibernation,,
přezimovat,hibernate,,
noční,nocturnal,,
ježek,hedgehog,,
housle,fiddle,,
houslit,fiddle,,
nemuzikální,unmusical,,
nehudebně,unmusically,,
naivní,naive,,
pravděpodobnost,likelihood,,
odolný,durable,,
trvání,duration,,
zbloudit,astray,,
vést kampaň,campaign,,
fragmentace,fragmentation,,
množit se,proliferate,,
plodně,prolifically,,
plodný,prolific,,
recesivní,recessive,,
odložit,recess,,
výklenek,recess,,
uprostřed,amid,,
realismus,realism,,
skličující,daunting,,
zastrašit,daunt,,
kompromitován,compromised,,
osiřit,orphan,,
akustický,acoustic,,
akusticky,acoustically,,
fanaticky,fanatically,,
fanatický,fanatic,,
fanatik,fanatic,,
premiový,premier,,
premiér,premier,,
koncert,concerto,,
repertoár,repertory,,
realista,realist,,
diskurz,discourse,,
akustika,acoustics,,
ponižující,degrading,,
zanedbatelný,negligible,,
dávat znamení,signal,,
