czech,english,,
nešťastný,hapless,,
inertní,inert,,
neznatelně,imperceptibly,,
stavidla,floodgates,,
kofeinát,caffeinate,,
vesmírný,cosmic,,
mezihra,interlude,,
útočiště,haven,,
příjemce,beneficiary,,
zotavit se,recuperate,,
zotavení,recuperation,,
rekuperační,recuperative,,
kultovní,cultish,,
seismické,seismic,,
neodvolatelně,irrevocably,,
neodvolatelný,irrevocable,,
pohybovat se klouzavě,slither,,
vynervovat,unnerve,,
znervózňující,unnerving,,
znepokojivě,unnervingly,,
vyčnívat,protrude,,
výčnělek,protrusion,,
kvalitativní,qualitative,,
procesní,procedural,,
demystifikovat,demystify,,
demystifikace,demystification,,
proprietární,proprietary,,
vlastnické,proprietorial,,
neznatelný,imperceptible,,
pochvalný,laudatory,,
