czech,english,,
rozklad,decay,,
kubismus,cubism,,
sprint,dash,,
rozkošný,darling,,
vyvrcholení,culmination,,
kulturně,culturally,,
drdol,bun,,
nárazník,bumper,,
vyléčit,cure,,
kučera,curl,,
kurzor,cursor,,
zadek,bum,,
kybernetický závislost,cyberaddict,,
kybernetická kavárna,cybercafé,,
pomlčka,dash,,
počítačová kriminalita,cybercrime,,
kyberškola,cyberschool,,
kyberprostoru,cyberspace,,
cyklista,cyclist,,
tyran,bully,,
hloupý,daft,,
sakra,damn,,
proklít,damn,,
Bulimie,bulimia,,
pampeliška,dandelion,,
miláček,darling,,
kyberpet,cyberpet,,
výbuch,blast,,
strašidelný,creepy,,
guma,gum,,
ani,neither,,
žádný,neither,,
ani jeden ze dvou,neither,,
nerv,nerve,,
nervy,nerves,,
nervózně,nervously,,
síťový surfař,net surfer,,
neuróza,neurosis,,
hlasatel,newscaster,,
zpravodajský,newsworthy,,
hezky,nicely,,
čekat,await,,
noční klub,nightclub,,
noční můra,nightmare,,
šlechta,nobility,,
ušlechtilý,noble,,
šlechtic,nobleman,,
pokývnout,nod,,
