czech,english,,
milionář,millionaire,,
napodobit,mimic,,
důl,mine,,
miniaturní,miniature,,
ministr,minister,,
máta,mint,,
vyrovnaný,balanced,,
mikrob,microbe,,
mikro,micro,,
metrický,metric,,
metafora,metaphor,,
mauzoleum,mausoleum,,
zlý,mean,,
prostředek,means,,
mechanizovat,mechanise,,
média,media,,
léky,medication,,
zakázat,ban,,
středověký,mediaeval,,
průměrný,mediocre,,
zákaz,ban,,
mylná představa,misconception,,
hlasování,ballot,,
pamětní,memorial,,
učitel,mentor,,
zboží,merchandise,,
soucit,mercy,,
spojit,merge,,
balet,ballet,,
zašpinit,mess,,
balada,ballad,,
posel,messenger,,
melodie,melody,,
neštěstí,misfortune,,
zavádějící,misleading,,
vyrovnávat,balance,,
minomet,mortar,,
hypotéka,mortgage,,
umrtvit,mortify,,
zpět,backwards,,
zálohování,backup,,
tchyně,mother-in-law,,
motivovaný,motivated,,
motorka,motorbike,,
motorista,motorist,,
smrtelný,mortal,,
stěhovák,mover,,
pohybující se,moving,,
