czech,english,,
výkon,feat,,
rys,feature,,
odmítnout,bounce,,
otrávený,fed up,,
federální,federal,,
zpětná vazba,feedback,,
lahvovat,bottle,,
chlapík,fellow,,
samička,female,,
trajekt,ferryboat,,
hrůzostrašný,fearsome,,
podpora,boost,,
způsobilý,fit,,
zvýšit,boost,,
s láskou,fondly,,
pošetile,foolishly,,
poznámka pod čarou,footnote,,
platnost,force,,
energicky,forcefully,,
kostnatý,bony,,
předák,foreman,,
předvídat,foresee,,
lesnictví,forestry,,
formace,formation,,
pošetilost,folly,,
dříve,formerly,,
nadcházející,forthcoming,,
bombardování,bombing,,
faul,foul,,
nalezeno,found,,
bombardér,bomber,,
bombardovat,bombard,,
liška,fox,,
vůně,fragrance,,
falešně obvinit,frame,,
upřímně řečeno,frankly,,
podvod,fraud,,
následovník,follower,,
brožur,booklet,,
opraveno,fixed,,
plamen,flame,,
klapka,flap,,
posvítit,flash,,
rychle ukázat,flash,,
vada,flaw,,
bezchybný,flawless,,
len,flax,,
uprchnout,flee,,
