czech,english,,
vnitřní,intrinsic,,
vnitřně,intrinsically,,
zásluhy,merit,,
zasloužit si,merit,,
skoba,clinch,,
anonymita,anonymity,,
tříska,splinter,,
vyčítat,reproach,,
šířit,disseminate,,
okolí,vicinity,,
odliv,ebb,,
vosk,wax,,
ubývat,wane,,
zaříkání,exorcism,,
exorcista,exorcist,,
všednost,mundanity,,
prostřednost,mediocrity,,
pochybně,dubiously,,
kaplan,curate,,
kurátor,curator,,
protiklad,antithesis,,
protikladný,antithetical,,
parametr,parameter,,
odvrátit,detract,,
vyslýchat,interrogate,,
výslech,interrogation,,
tázací,interrogative,,
tázavě,interrogatively,,
perverzní,perverse,,
zvrácenost,perversity,,
neprůhledný,opaque,,
neprůhlednost,opacity,,
prominout,remit,,
převod,remittance,,
regrese,recourse,,
podstavec,pedestal,,
obrazně,figuratively,,
úzkost,angst,,
obrazný,figurative,,
zprostředkování,mediation,,
předpotopní,antediluvian,,
zdánlivý,ostensible,,
zdánlivě,ostensibly,,
blokování,interlocking,,
zdrženlivý,undemonstrative,,
nedemonstrativně,undemonstratively,,
hrozba,menace,,
hrozivý,menacing,,
