czech,english,,
opotřebovaný,worn-out,,
změnit,alter,,
vrak,wreck,,
granát,shell,,
poštovní,postal,,
spravedlnost,righteousness,,
zranit,wound,,
nepřítomný,absentee,,
štít,shield,,
odložit,postpone,,
uctívání,worship,,
zhoršit,worsen,,
znepokojující,worrying,,
náhle,abruptly,,
bezcenný,worthless,,
odchod do důchodu,retirement,,
prediktor,predictor,,
prefekt,prefect,,
primární,primary,,
vlašský ořech,walnut,,
potřeba,want,,
dusit,stew,,
sprchovat,shower,,
očekávání,anticipation,,
záď,stern,,
stereotyp,stereotype,,
vitrína,showcase,,
showbyznysu,showbiz,,
podraz,setback,,
řev,roar,,
bodnutí,prick,,
zjevení,revelation,,
nástěnná deska,wallboard,,
neocenitelný,priceless,,
válečná loď,warship,,
válečné době,wartime,,
toulat se,roam,,
kyselina,acid,,
pomsta,revenge,,
dříve,previously,,
příjmy,revenue,,
preventivní,preventive,,
prevence,prevention,,
vosa,wasp,,
nevlastní matka,stepmother,,
nevlastní otec,stepfather,,
dosažitelný,achievable,,
převažovat,prevail,,
