czech,english,,
indukovat,induct,,
hrobka,tomb,,
puchýř,blister,,
taktně,tactfully,,
taktní,tactful,,
takt,tact,,
svéhlavý,headstrong,,
klaustrofobie,claustrophobia,,
formulovat,formulate,,
klaustrofobní,claustrophobic,,
protahování,stretching,,
schválení,endorsement,,
čistě,cleanly,,
obětovat,sacrifice,,
oběť,sacrifice,,
trosky,shambles,,
temná komora,darkroom,,
omítka,plaster,,
zvěčnit,perpetuate,,
hostitelka,hostess,,
dynamicky,dynamically,,
stoke,stoke,,
opatrný,wary,,
sebevědomý,self-conscious,,
přirozenost,naturalness,,
mrzet,resent,,
shromáždit se,congregate,,
nekonvenční,unconventional,,
shoda,conformity,,
psychika,psyche,,
osobitost,individuality,,
tvrzení,assertion,,
shromáždit se,rally,,
omítat,plaster,,
izolovaný,isolated,,
obsahovat,comprise,,
vrhat,cast,,
odlitek,cast,,
vysilující,gruelling,,
čistota,purity,,
stačit,suffice,,
stručně,brief,,
vegetace,vegetation,,
bez námahy,effortless,,
pokorný,humble,,
odklad,respite,,
vrávorání,stagger,,
výpad,plunge,,
