czech,english,,
provokace,provocation,,
portrétování,portraiture,,
nuda,tedium,,
obeplout,circumnavigate,,
obeplutí,circumnavigation,,
spojit se,liaise,,
smluvní,contractual,,
smluvně,contractually,,
pověst,repute,,
jednoznačně,unequivocally,,
ubohý,abject,,
artikulace,articulation,,
falešný,spurious,,
falešně,spuriously,,
výhřevné,calorific,,
fabulovat,fabulate,,
fabulace,fabulation,,
osmdesátník,octogenarian,,
žravost,voracity,,
mávat,brandish,,
snop,sheaf,,
jednoznačný,unequivocal,,
využití,utilisation,,
utilitaristický,utilitarian,,
blýskavý,glitzy,,
zatknout,apprehend,,
atletičnost,athleticism,,
výměra,acreage,,
afektovanost,affectation,,
uvalení,imposition,,
stanovit,stipulate,,
ustanovení,stipulation,,
přidělovat,allot,,
přidělování,allotment,,
antiklimaticky,anticlimactically,,
propadnutí,forfeiture,,
prudký útok,blitz,,
prvotní,primeval,,
houževnatost,tenacity,,
houževnatý,tenacious,,
houževnatě,tenaciously,,
genomický,genomic,,
genomicky,genomically,,
prostorný,capacious,,
odpočinek,repose,,
odpočívat,repose,,
zatížit,encumber,,
překrytí,overlay,,
