czech,english,,
funkční,functional,,
základní,fundamental,,
funk,funk,,
zděšený,funky,,
zuřivý,furious,,
zuřivě,furiously,,
furore,furore,,
veselost,gaiety,,
hazardní hry,gambling,,
gang,gang,,
gangster,gangster,,
funkčnost,functionality,,
záblesk,gleam,,
veselí,glee,,
globální oteplování,global warming,,
graficky,graphically,,
uchopit,grasp,,
slepě,blindly,,
náhrobek,gravestone,,
gravitace,gravitation,,
velikost,greatness,,
smutek,grief,,
truchlit,grieve,,
ponurý,grim,,
úsměv,grin,,
slepota,blindness,,
rukojeť,grip,,
hrubý,gross,,
směs,blend,,
hořet,blaze,,
rostoucí,growing,,
dospělý,grown-up,,
zaručit,guarantee,,
stráž,guard,,
partyzán,guerrilla,,
požár,blaze,,
vybuchnout,blast,,
uchopit,grip,,
blikat,blink,,
obilí,grain,,
globálně,globally,,
globální,glocal,,
ponurý,gloomy,,
velebit,glorify,,
záře,glow,,
květ,blossom,,
Bůh,god,,
zbožný,godly,,
