czech,english,,
arašíd,peanut,,
stlačit,press,,
tisk,press,,
vyhledávat,search,,
vedení,guidance,,
asociate,associate,,
převzít,assume,,
pozastavit,pause,,
vina,guilt,,
mořská voda,seawater,,
vinen,guilty,,
mořské řasy,seaweed,,
seskupení,grouping,,
tajně,secretly,,
prezentace,presentation,,
zachovat,preserve,,
zachování,preservation,,
zvláštní,peculiar,,
antikvární,second-hand,,
střední škola,secondary school,,
ženich,groom,,
přízemí,ground floor,,
krvácet,bleed,,
úzkost,anxiety,,
pauza,pause,,
kytarista,guitarist,,
vzor,pattern,,
částečný úvazek,part-time,,
základní škola,primary school,,
házená,handball,,
ruční,hand-held,,
zejména,particularly,,
primitivní,primitive,,
křičet,scream,,
participium,participle,,
zacházet s,handle,,
účastnit se,participate,,
účastník,participant,,
částečný,partial,,
podání ruky,handshake,,
zatloukat,hammer,,
především,primarily,,
vášeň,passion,,
kněz,priest,,
úzkostlivě,anxiously,,
hlídka,patrol,,
sochařství,sculpture,,
předchozí,previous,,
