czech,english,,
připomínat,commemorate,,
komentovat,comment,,
odsoudit,condemn,,
obchod,commerce,,
komise,commission,,
společenstvi,commonwealth,,
komunikativní,communicative,,
společenství,community,,
dojíždět,commute,,
soucit,compassion,,
soucitný,compassionate,,
kompatibilní,compatible,,
kompenzovat,compensate,,
kompenzace,compensation,,
reklamní šot,commercial,,
vést,conduct,,
dirigent,conductor,,
kužel,cone,,
odporovat,contradict,,
rozpor,contradiction,,
rozporuplné,contradictory,,
výhodně,conveniently,,
konvence,convention,,
konvenční,conventional,,
naopak,conversely,,
konvertovat,convert,,
konverze,conversion,,
spolupracovat,cooperate,,
spolupráce,cooperation,,
družstevní,cooperative,,
zvládnout,cope,,
měď,copper,,
korál,coral,,
jádro,core,,
pohřbení,burial,,
základní kámen,cornerstone,,
přesvědčený,convinced,,
kolektor,collector,,
obsah,content,,
moderní,contemporary,,
konference,conference,,
konference,conferencing,,
vyznat se,confess,,
zpověď,confession,,
sebevědomě,confidently,,
omezit,confine,,
konfrontovat,confront,,
spojení,conjunction,,
