czech,english,,
hrabství,county,,
odvaha,courage,,
odvážný,courageous,,
cuketa,courgette,,
kancelář,bureau,,
proužek,stripe,,
pás,strip,,
udeřit,strike,,
pád,crash,,
havarovat,crash,,
zasažený,stricken,,
úsek,stretch,,
stres,stress,,
zdůraznil,stressed,,
stresující,stressful,,
tvůrce,creator,,
břemeno,burden,,
vyrobit,craft,,
jeskyně,cave,,
dávat pozor,caution,,
opatrný,cautious,,
vůz,wagon,,
cesta,voyage,,
samohláska,vowel,,
volební hlas,vote,,
dobrovolničit,volunteer,,
objem,volume,,
sopka,volcano,,
živý,vivid,,
živě,vividly,,
vizuální,visual,,
vizuálně,visually,,
herečka,actress,,
vidění,vision,,
viditelné,visible,,
vízum,visa,,
virtuální,virtual,,
násilí,violence,,
násilně,violently,,
aktivní,active,,
hledisko,viewpoint,,
jednat,act,,
získat,acquire,,
mávat,wave,,
vodopád,waterfall,,
plýtvat,waste,,
plýtvání,wasteful,,
odpad,waste,,
