czech,english,,
personál,personnel,,
perspektivní,perspective,,
pocení,perspiration,,
přesvědčení,persuasion,,
pesimista,pessimist,,
pesimistický,pessimistic,,
posouzení,assessment,,
zkamenělý,petrified,,
malicherný,petty,,
pH,pH,,
farmaceut,pharmacist,,
vnímat,perceive,,
Pentagon,pentagon,,
důchod,pension,,
penicilin,penicillin,,
tlapka,paw,,
majitel zastavárny,pawnbroker,,
zastavárna,pawnshop,,
platba,payment,,
pokojně,peacefully,,
broskev,peach,,
vrchol,peak,,
perla,pearl,,
oblázek,pebble,,
pedál,pedal,,
fáze,phase,,
pedantský,pedantic,,
čurat,pee,,
kůra,peel,,
loupat,peel,,
nakouknout,peep,,
peer,peer,,
kolík,peg,,
penalizovat,penalise,,
trest,penalty,,
proniknout,penetrate,,
tučňák,penguin,,
filozofický,philosophical,,
posoudit,assess,,
ASSERT,assert,,
spiknutí,plot,,
trhat,pluck,,
zastrčit,plug,,
švestka,plum,,
instalatér,plumber,,
zápal plic,pneumonia,,
uměle,artificially,,
doušek,gulp,,
