czech,english,,
vynést,fetch,,
horečně,feverishly,,
význam,significance,,
málo,few,,
obtěžovat,bother,,
povzdech,sigh,,
chodník,sidewalk,,
animace,animation,,
nemoc,sickness,,
plnicí,filling,,
animovaný,animated,,
rozloučení,farewell,,
vepřové,pork,,
rozcestník,signpost,,
zemědělství,farming,,
zemědělská půda,farmland,,
dál,farther,,
nejdále,farthest,,
módní,fashionable,,
podobně,similarly,,
luk,bow,,
připevnit,fasten,,
vázaný,bound,,
příznivý,favourable,,
odskočit,bounce,,
fax,fax,,
hedvábí,silk,,
svátek,feast,,
podobnost,similarity,,
jihozápadní,southwest,,
lišit,differ,,
katastrofa,disaster,,
dialog,dialogue,,
katastrofální,disastrous,,
vytočit telefon,dial,,
designový,designer,,
skok,dive,,
dokumentární,documentary,,
odradit,discourage,,
objev,discovery,,
rozdělit,split,,
brokolice,broccoli,,
zobrazit,display,,
rušení,disturbance,,
odhodlání,determination,,
rozvoj,development,,
diskriminace,discrimination,,
nesouhlas,disagreement,,
