czech,english,,
omezení,constraint,,
akvárium,aquarium,,
bystře,insightfully,,
nedbalý,neglectful,,
zátah,roundup,,
svědomitý,conscientious,,
svědomitě,conscientiously,,
neurčitý,indefinite,,
na dobu neurčitou,indefinitely,,
rachotit,rumble,,
atmosférický,atmospheric,,
fúze,fusion,,
robustní,robust,,
robustně,robustly,,
tristní,dismal,,
pochmurně,dismally,,
toužit,crave,,
pojistka,fuse,,
bystrý,insightful,,
rachot,rumble,,
elitářský,elitist,,
flashback,flashback,,
sebehodnota,self-worth,,
trápit se,agonize,,
uvést,cite,,
citace,citation,,
recitovat,recite,,
reptání,grumble,,
extaticky,ecstatically,,
příjemný,pleasurable,,
podstatně,substantially,,
příznivě,favourably,,
rozmanitost,diversity,,
ego,ego,,
nutkání,compulsion,,
běžně,ordinarily,,
znalý,knowledgeable,,
vertikální,vertical,,
vysvětlující,explanatory,,
klenot,gem,,
oběšení,hanging,,
obrovsky,enormously,,
geologicky,geologically,,
geologický,geological,,
fosilní,fossil,,
sklad,stock,,
indukce,induction,,
vzorek,specimen,,
