czech,english,,
ocenit,price,,
získávání,acquisition,,
primární,prime,,
nepřekonatelný,unbeatable,,
útočiště,retreat,,
soukromě,privately,,
vrávorat,stagger,,
služebník,servant,,
vitální,vital,,
vitamín,vitamin,,
ustoupit,retreat,,
povzbuzující,stimulant,,
zpěvák,vocalist,,
přednost,priority,,
předchozí,prior,,
načíst,retrieve,,
tuhý,stiff,,
dobrovolník,volunteer,,
zvracení,vomit,,
aktivně,actively,,
volič,voter,,
ministerský předseda,prime minister,,
procházka,walkabout,,
držet,stick,,
pečeně,roast,,
zmenšit,shrink,,
čekání,wait,,
vzbudit,arouse,,
vesta,waistcoat,,
ušpinit,stain,,
mzda,wage,,
pokrčit rameny,shrug,,
skvrna,stain,,
slib,vow,,
ředitel školy,principal,,
pás,waist,,
bič,whip,,
bolet,ache,,
prestižní,prestigious,,
dobře vyvážený,well-balanced,,
dobře stavěný,well-built,,
obrození,revival,,
zaujatý,preoccupy,,
dobře organizovaný,well-organised,,
předběžný,preliminary,,
dobře placený,well-paid,,
západní,western,,
oživit,revive,,
