czech,english,,
tlouci,pound,,
sloka,stanza,,
Antiaircraft,antiaircraft,,
statistika,statistics,,
úžasné,wondrous,,
dřevořezba,woodcarving,,
otřesený,shaken,,
beze slov,wordlessly,,
poprášit,powder,,
navíjení,winding,,
natáhnout,wind,,
otáčet se,revolve,,
prediktivní,predictive,,
sexuální,sexual,,
předvídatelný,predictable,,
šeptat,whisper,,
orazit,stamp,,
píšťalka,whistle,,
predikativní,predicative,,
predikát,predicate,,
sexy,sexy,,
nesnáze,predicament,,
přístupnost,accessibility,,
přesně,precisely,,
mít přístup,access,,
anonymní,anonymous,,
ošuntělý,shabby,,
revolucionizovat,revolutionise,,
rozšířit,widen,,
šokovat,shock,,
chválit,praise,,
vyhrát,win,,
skok,prance,,
kreveta,prawn,,
pohotovostní,standby,,
celostátní,statewide,,
ochotně,willingly,,
vůle,will,,
roztrhnout,rip,,
divočina,wilderness,,
šířka,width,,
vdova,widow,,
předcházet,precede,,
ochotný,willing,,
whisky,whisky,,
potenciálně,potentially,,
workoholik,workaholic,,
jachta,yacht,,
