czech,english,,
svědomitý,dutiful,,
podnikavý,enterprising,,
odolnost,resilience,,
pružný,resilient,,
terén,terrain,,
pronájem,charter,,
charta,charter,,
itinerář,itinerary,,
spojený,coupled,,
střídat,rotate,,
obnovující,restorative,,
obnovení,restoration,,
zastaralý,antiquated,,
starověk,antiquity,,
socializace,socialization,,
koncert,gig,,
demo,demo,,
demolice,demolition,,
faktura,invoice,,
zahájit,launch,,
firewall,firewall,,
paywall,paywall,,
prorocký,prophetic,,
prorok,prophet,,
fenomenálně,phenomenally,,
fenomenální,phenomenal,,
demograficky,demographically,,
integrální,integral,,
kánoe,canoe,,
magnetický,magnetic,,
magnetismus,magnetism,,
výhonek,sprout,,
lidová pohádka,folktale,,
trakt,tract,,
sazenice,seedling,,
ovocný sad,orchard,,
štěp,graft,,
scvrklý,wizened,,
sousedící,adjoining,,
sousedit,adjoin,,
žvýkat,munch,,
rozházet,squander,,
antropolog,anthropologist,,
antropologie,anthropology,,
demografický,demographic,,
vrtat,drill,,
suspenze,suspension,,
visící,pendulous,,
