czech,english,,
zablácený,muddy,,
násobek,multiple,,
násobit,multiply,,
mumlat,mumble,,
mumlání,murmur,,
múza,muse,,
muzikál,musical,,
knír,moustache,,
truchlivý,mournful,,
proměnlivý,mutable,,
dvorek,backyard,,
měsíční krajina,moonscape,,
střela,missile,,
mlha,mist,,
špatně zacházet,mistreat,,
nedůvěřivý,mistrustful,,
špatně rozumět,misunderstand,,
smíchat,mix,,
směs,mixture,,
mobilita,mobility,,
falešný,mock,,
modernizace,modernisation,,
morálně,morally,,
modernizovat,modernise,,
modifikace,modification,,
magnát,mogul,,
tvarovat,mould,,
na chvíli,momentarily,,
momentální,momentary,,
klášter,monastery,,
špatně temperovaný,bad-tempered,,
odznak,badge,,
náladový,moody,,
měsíční svit,moonlight,,
skromný,modest,,
oponent,opponent,,
optimismus,optimism,,
optimista,optimist,,
procento,percentage,,
vnímání,perception,,
trvalost,permanence,,
pronikat,permeate,,
vytrvalost,perseverance,,
vytrvat,persist,,
perzistence,persistence,,
vytrvalý,persistent,,
zosobnění,personification,,
personifikovat,personify,,
