czech,english,,
lokomotiva,locomotive,,
excentricita,eccentricity,,
rozhořčeně,indignantly,,
rozhořčený,indignant,,
omezený,constrained,,
učeň,apprentice,,
mrtvola,corpse,,
pohyb,locomotion,,
zázrak,marvel,,
nenadějný,unpromising,,
souběh,concurrence,,
rozplést se,unravel,,
plachost,timidity,,
vzezření,mien,,
ředitelka,headmistress,,
předvídat,envisage,,
vyzařovat,exude,,
hemžit se,teem,,
individualismus,individualism,,
agresivní,belligerent,,
zoologie,zoology,,
zoolog,zoologist,,
pohrdavý,disdainful,,
mláďata,brood,,
dumat,brood,,
puritánská,puritanical,,
mařit,blight,,
plíseň,blight,,
nadchnout,enthuse,,
bzukot,whir,,
faksimile,facsimile,,
informovat,brief,,
pokovené,metalled,,
samotářský,reclusive,,
samotář,recluse,,
stoicismus,stoicism,,
bojovnost,belligerence,,
kolébat se,shamble,,
vrtoch,quirk,,
hystericky,hysterically,,
lesk,glitz,,
zavděčit se,ingratiate,,
potěšující,ingratiating,,
půvabně,ingratiatingly,,
lesk,shimmer,,
trup,hull,,
vyřazení,cull,,
otočný,swivel,,
