czech,english,,
komplikovat,complicate,,
složitý,complicated,,
potvrzení,confirmation,,
konflikt,conflict,,
matoucí,confusing,,
zmatek,confusion,,
gratuluji,congratulate,,
připojit,connect,,
spojení,connexion,,
dobýt,conquer,,
při vědomí,conscious,,
sebevražda,suicide,,
následně,consequently,,
zachování,conservation,,
konzervativní,conservative,,
značný,considerable,,
ohleduplnost,consideration,,
přípona,suffix,,
dostatečný,sufficient,,
souhláska,consonant,,
důvěra,confidence,,
shrnout,summarise,,
podobně,alike,,
kompliment,compliment,,
složení,composition,,
sloučenina,compound,,
pověra,superstition,,
kompromis,compromise,,
alkohol,alcohol,,
lepší,superior,,
alkoholický,alcoholic,,
západ slunce,sunset,,
soustředění,concentration,,
pojem,concept,,
východ slunce,sunrise,,
dotčený,concerned,,
uzavřít,conclude,,
závěr,conclusion,,
sluneční hodiny,sundial,,
chování,conduct,,
opalovat se,sunbathe,,
summit,summit,,
podezřelý,suspect,,
treska,cod,,
podezření,suspicion,,
charita,charity,,
kouzlo,charm,,
štvanice,chase,,
