czech,english,,
neúprosnost,inexorability,,
uklidnit,tranquilise,,
shovívavě,indulgently,,
vrýt,incise,,
nadšeně,rapturously,,
fraškovitý,farcical,,
tajný,surreptitious,,
tajně,surreptitiously,,
alegorie,allegory,,
alegorický,allegorical,,
sešlý,seedy,,
represivní,punitive,,
trestuhodně,punitively,,
vznětlivost,temper,,
prostředí,milieu,,
sebechvála,self-aggrandisement,,
ryzí,unadulterated,,
znehodnocovat,adulterate,,
sponzorovat,patronise,,
blahosklonný,patronising,,
povýšeně,patronisingly,,
přesvědčivý,cogent,,
přesvědčivě,cogently,,
delegovat,relegate,,
nesourodé,incongruous,,
nesourodě,incongruously,,
nesoulad,incongruity,,
otupit,deaden,,
naladěný,attuned,,
atributivní,attributive,,
ekoturistika,ecotourism,,
nával,surge,,
hojný,rife,,
nadšený,rapturous,,
lept,etching,,
hýčkat,cosset,,
poradce,counsel,,
přestupek,misdemanour,,
nadání,aptitude,,
přívalový,torrential,,
vyhnat,banish,,
vyhoštění,banishment,,
zručnost,knack,,
uskutečnění,fruition,,
dráždit,tantalise,,
dráždivě,tantalisingly,,
živitel rodiny,breadwinner,,
vír,maelstrom,,
