czech,english,,
arktický,arctic,,
nepřízeň osudu,adversity,,
lomítko,slash,,
porážka,slaughter,,
únavné,tiresome,,
únava,tiredness,,
shromáždění,rally,,
vrazit facku,slap,,
polekat,startle,,
kánon,canon,,
popularizovat,popularise,,
etický,ethic,,
etnický,ethnic,,
evakuuji,evacuate,,
evakuace,evacuation,,
hodnotit,evaluate,,
hodnocení,evaluation,,
věčný,everlasting,,
statečnost,bravery,,
zřejmě,evidently,,
zlo,evil,,
vývoj,evolution,,
vyvíjet se,evolve,,
přesnost,exactness,,
přehánět,exaggerate,,
přehánění,exaggeration,,
oslavovat,exalt,,
zkoušený,examinee,,
překročit,exceed,,
vynikat,excel,,
výjimka,exception,,
výjimečný,exceptional,,
věčně,eternally,,
odhadnutý,estimated,,
majetek,estate,,
rozbitý,breakable,,
pohltit,engulf,,
zvýšit,enhance,,
zapsat,enrol,,
podnik,enterprise,,
zábavný,entertaining,,
nadšeně,enthusiastically,,
opravňovat,entitle,,
podnikatel,entrepreneur,,
prostředí,environment,,
výjimečně,exceptionally,,
ekologicky,environmentally,,
závidět,envy,,
