czech,english,,
sebevědomí,self-confidence,,
neznámý,unfamiliar,,
propagovat,publicise,,
nemoderní,unfashionable,,
sebevědomý,self-confident,,
stopky,stopwatch,,
publicita,publicity,,
stabilita,stability,,
bodnout,stab,,
nepředstavitelně,unimaginably,,
psychologicky,psychologically,,
nepředstavitelné,unimaginable,,
psychologie,psychology,,
nevysněné,undreamed,,
nesobecký,selfless,,
sevření,squeeze,,
neštěstí,unhappiness,,
bezbožný,ungodly,,
mezipřistání,stopover,,
nepředvídané,unforeseen,,
vydání,publication,,
neužitečné,unhelpful,,
blízkost,proximity,,
nepochybně,undoubtedly,,
spodní prádlo,underwear,,
sprint,sprint,,
beze změny,unchanged,,
necharakteristický,uncharacteristic,,
navíc,additionally,,
nejasně,unclearly,,
nepohodlně,uncomfortably,,
neobvyklé,uncommon,,
nankupovat,purchase,,
nákup,purchase,,
nezaujatý,unconcerned,,
v bezvědomí,unconscious,,
ostruha,spur,,
četa,squad,,
upřímný,sincere,,
upřímnost,sincerity,,
odhad,estimate,,
podcenění,underestimate,,
vysokoškolák,undergraduate,,
podniknout,undertake,,
puls,pulse,,
srozumitelný,understandable,,
dýně,pumpkin,,
podmořský,undersea,,
