czech,english,,
bavit se,chat,,
chat show,chat show,,
klid,calmness,,
odbavení,check-in,,
pokladna,checkout,,
systematický,systematic,,
veselý,cheerful,,
syndrom,syndrome,,
chemikálie,chemical,,
chemik,chemist,,
chemie,chemistry,,
příznak,symptom,,
milovat,cherish,,
sympatie,sympathy,,
komoda,chest of drawers,,
žvýkačka,chewing gum,,
kočár,chariot,,
uklidnit,calm,,
útok,charge,,
charakterizovat,characterise,,
talentovaný,talented,,
osobnost,celebrity,,
buňka,cell,,
příběh,tale,,
vzlet,take-off,,
s sebou,takeaway,,
ústřední topení,central heating,,
obřad,ceremony,,
jistota,certainty,,
náročný,challenging,,
kanál,channel,,
chaos,chaos,,
tableta,tablet,,
velbloud,camel,,
charakteristický,characteristic,,
hlavní,chief,,
volající,caller,,
pěvecký sbor,choir,,
vyčistit,clear,,
bobtnat,swell,,
klikněte,click,,
klima,climate,,
klinika,clinic,,
klip,clip,,
chata,cabin,,
mikina,sweatshirt,,
zelí,cabbage,,
úzce,closely,,
