czech,english,,
promenáda,promenade,,
svědectví,testimonial,,
destilace,distillation,,
zpětný pohled,retrospect,,
retrospektivní,retrospective,,
retrospekce,retrospection,,
nedbale,bereftly,,
samomluva,soliloquy,,
solipsismus,solipsism,,
vést samomluvu,soliloquize,,
vzpurný,mutinous,,
vzbouřeně,mutinously,,
prissy,prissy,,
plazí,reptilian,,
zmenšit,diminish,,
nezmenšující se,undiminishing,,
nákaza,contagion,,
opuštěný,bereft,,
usedlost,homestead,,
úřadující,incumbent,,
ležící,recumbent,,
nonšalantní,nonchalant,,
nonšalantně,nonchalantly,,
fascinující,mesmeric,,
zesměšnit,stultify,,
uklidňující,stultifyingly,,
válet se,wallow,,
těžkopádný,ponderous,,
těžkopádně,ponderously,,
únava,lassitude,,
počítačovat,computerise,,
mandl,mangle,,
rozebrat,dissemble,,
šíření,dissemination,,
úzkostlivý,angsty,,
jednotvárnost,drabness,,
melodický,melodious,,
melodicky,melodiously,,
straka,magpie,,
skřivan,lark,,
legrace,lark,,
melancholie,melancholy,,
meteorologie,meteorology,,
meteorologické,meteorological,,
pokraj,brink,,
nepřekonatelné,unsurpassed,,
flákat se,loiter,,
svrhnout,topple,,
