czech,english,,
zavrhovat,deprecate,,
odsuzující,deprecatingly,,
nadávat,revile,,
odpor,revulsion,,
skrovný,meagre,,
tajemný,arcane,,
tajemně,arcanely,,
kondenzace,condensation,,
nadbytečný,redundant,,
nadbytečnost,redundancy,,
nadbytečně,redundantly,,
impresionistický,impressionistic,,
impresionisticky,impressionistically,,
snobství,snobbery,,
farní,parochial,,
přitahovat,gravitate,,
gravitační,gravitational,,
gravitačně,gravitationally,,
zděšení,consternation,,
povýšený,haughty,,
povýšeně,haughtily,,
axiom,axiom,,
axiomatický,axiomatic,,
otěr,attrition,,
trvale,enduringly,,
znovu vydat,reissue,,
síra,sulphur,,
sírový,sulphuric,,
vřesoviště,moor,,
osamělý,solitary,,
osamělost,solitariness,,
samota,solitude,,
dodržovat,adhere,,
přilnavost,adhesion,,
zakázat,proscribe,,
věžička,turret,,
trhavý,jarring,,
pilně,diligently,,
hovorový,colloquial,,
kolokvium,colloquium,,
hovorově,colloquially,,
narážka,allusion,,
narážet,allude,,
znevažovat,disparage,,
znevažující,disparaging,,
hanlivě,disparagingly,,
znevažování,disparagement,,
shluk,huddle,,
