czech,english,,
tát,melt,,
sotva,barely,,
zavazadla,luggage,,
záznam,recording,,
prostředí,medium,,
střední,medium,,
plíce,lung,,
Středomoří,Mediterranean,,
luxus,luxury,,
recyklovaný,recycled,,
smysluplné,meaningful,,
matematik,mathematician,,
snížit,reduce,,
snížení,reduction,,
osvěžit,refresh,,
osvěžující,refreshing,,
osvěžující,refreshingly,,
občerstvení,refreshments,,
javor,maple,,
mramor,marble,,
pochodovat,march,,
námořní,marine,,
výrazný,marked,,
útes,reef,,
masivní,massive,,
rozhodčí,referee,,
odraz,reflection,,
vrácení peněz,refund,,
zamítnutí,refusal,,
matematika,mathematics,,
udržovat,maintain,,
údržba,maintenance,,
recyklace,recycling,,
většina,majority,,
obvaz,bandage,,
ohledně,regarding,,
rána,bang,,
starosta,mayor,,
duševní,mental,,
trhnutí,bang,,
maximum,maximum,,
schválení,approval,,
považovat,regard,,
bar,bar,,
řízení,management,,
znovu získat,regain,,
bankovní účet,bank account,,
lidstvo,mankind,,
