czech,english,,
dramatický,dramatic,,
vole,dude,,
kyselý,sour,,
široký,broad,,
duše,soul,,
zářivě,brightly,,
třídění,sort,,
stručný,brief,,
krátce,briefly,,
zármutek,sorrow,,
utopit,drown,,
ohromit,amaze,,
úžasný,amazing,,
důraz,emphasis,,
někde,someplace,,
ležérní,easy-going,,
volby,election,,
půda,soil,,
elektrický,electrical,,
elektřina,electricity,,
elektron,electron,,
elektronický,electronic,,
živel,element,,
průlom,breakthrough,,
koleno,elbow,,
odstranit,eliminate,,
trapně,embarrass,,
v rozpacích,embarrassed,,
rozpaky,embarrassment,,
sociální sítě,social networking,,
emoce,emotion,,
emocionální,emotional,,
citově,emotionally,,
společensky,socially,,
prsa,breast,,
bezdechý,breathless,,
ambiciózní,ambitious,,
eko,eco,,
ekologický,ecological,,
nějak,somehow,,
ekologie,ecology,,
ekonomika,economy,,
hospodářský,economic,,
ekonomika,economics,,
ambulance,ambulance,,
dech,breath,,
extáze,ecstasy,,
okraj,edge,,
