czech,english,,
zpustošit,devastate,,
myčka nádobí,dishwasher,,
průměr,diameter,,
zničující,devastating,,
hloubka,depth,,
celkem,altogether,,
zbavit,deprive,,
sponzor,sponsor,,
deprese,depression,,
houba,sponge,,
oddanost,devotion,,
rozdělení,distribution,,
depresivní,depressing,,
oxidem uhličitým,dioxide,,
sportovní chování,sportsmanship,,
nechutný,disgusting,,
distribuovat,distribute,,
zařízení,device,,
suvenýr,souvenir,,
destruktivní,destructive,,
nepohodlí,discomfort,,
odvodit,derive,,
diskžokej,disk jockey,,
sportovní,sports,,
cíl,destination,,
jiskra,sparkle,,
disk,disc,,
zazářit,star,,
navzdory,despite,,
zaslouží si,deserve,,
choroba,disease,,
číselník,dial,,
zakázáno,disabled,,
ohromen,amazed,,
specialista,specialist,,
plena,diaper,,
diagram,diagram,,
tečka,dot,,
zakázat,disable,,
chvátat,speed,,
zničení,destruction,,
kamarád,buddy,,
zírat,stare,,
postižení,disability,,
resumé,resume,,
naléhavě,urgently,,
volný,vacant,,
pohotový,prompt,,
