czech,english,,
hodit,toss,,
tornádo,tornado,,
nahoře,top,,
zubní pasta,toothpaste,,
jazyk,tongue,,
příslovce,adverb,,
adverbiální,adverbial,,
tabák,tobacco,,
inzerát,advert,,
tkáň,tissue,,
tradičně,traditionally,,
dopravní zácpa,traffic jam,,
tragédie,tragedy,,
tragický,tragic,,
triumf,triumph,,
přijmout,adopt,,
oříznout,trim,,
spustit,trigger,,
trend,trend,,
obrovský,tremendous,,
třást se,tremble,,
léčit,treat,,
zacházení,treatment,,
cestovní kancelář,travel agent,,
doprava,transport,,
přeprava,transportation,,
přeložit,translate,,
přechodný,transitional,,
transformovat,transform,,
transformace,transformation,,
převádět,transfer,,
rozkošný,adorable,,
stezka,trail,,
odpadky,trash,,
depresivní,depressed,,
podpůrný,supportive,,
kurz,exchange rate,,
obohatit,enrich,,
zajistit,ensure,,
konferenciér,entertainer,,
nadšení,enthusiasm,,
nadšenec,enthusiast,,
nadšený,enthusiastic,,
celý,entire,,
požitek,enjoyment,,
zcela,entirely,,
vstup,entry,,
životního prostředí,environmental,,
