czech,english,,
mnich,monk,,
monitor,monitor,,
splatit,repay,,
kontrolovat,monitor,,
dovolená,leave,,
přednáška,lecture,,
zavazadla,baggage,,
molekula,molecule,,
koupat se,bathe,,
památka,monument,,
právní,legal,,
vedoucí,leading,,
vedení,leadership,,
komár,mosquito,,
smích,laughter,,
vypustit,launch,,
oznámit,report,,
zákonný,lawful,,
klepat,rap,,
rychlý,rapid,,
ležet,lay,,
navíc,moreover,,
vrstva,layer,,
slanina,bacon,,
rychle,rapidly,,
olovo,lead,,
morální,moral,,
vzácný,rare,,
legálně,legally,,
vlhkost,moisture,,
příděl,ration,,
lhář,liar,,
poznámka,remark,,
porozumění,understanding,,
nedorozumění,misunderstanding,,
reagovat,react,,
mlhavý,misty,,
osvobodit,liberate,,
osvobození,liberation,,
architekt,architect,,
knihovník,librarian,,
mise,mission,,
lhát,lie,,
plavčík,lifeguard,,
celoživotní,lifelong,,
váhy,balance,,
zbytek,remainder,,
výtah,lift,,
