czech,english,,
nostalgie,nostalgia,,
nostalgický,nostalgic,,
nostalgicky,nostalgically,,
stížnost,grievance,,
deprivace,deprivation,,
zbytek,residue,,
reziduální,residual,,
fyziologický,physiological,,
fyziologicky,physiologically,,
seznámit se s (něčím),familiarise,,
metodologie,methodology,,
metodologické,methodological,,
metodologicky,methodologically,,
úměrný,proportional,,
úměrně,proportionally,,
bydlení,habitation,,
neumělecký,inartistic,,
vyšperkovaný,ornate,,
modernismu,modernism,,
předpokládat,presuppose,,
předpoklad,presupposition,,
centralizované,centralised,,
kontextuální,contextual,,
vis-a-vis,vis-a-vis,,
deska,slab,,
informátor,informant,,
destilovat,distill,,
nezatížené,unencumbered,,
klauniáda,buffoonery,,
gauche,gauche,,
rodinný život,domesticity,,
narůstat,accrue,,
lichocení,blandishment,,
škubnutí,pluck,,
antropologické,anthropological,,
antropologicky,anthropologically,,
karbonizovat,carbonise,,
klášterní,monastic,,
roubovat,graft,,
porodnictví,midwifery,,
ozdoba,adornment,,
nečinný,idle,,
dohad,conjecture,,
domnívat se,conjecture,,
tvárný,malleable,,
kujnost,malleability,,
ruda,ore,,
vichřice,gale,,
