czech,english,,
umělecky,artistically,,
popularizace,popularization,,
divergence,divergence,,
rozcházet se,diverge,,
nepostradatelný,indispensable,,
lékárna,dispensary,,
postradatelný,dispensable,,
vydávat,dispense,,
lepkavý,clammy,,
vydra,otter,,
nádoba,utensil,,
fyzička,physique,,
frakce,faction,,
zlomek,fraction,,
genom,genome,,
zvěčnit,immortalize,,
exodus,exodus,,
shodit ze sebe,shed,,
chlubit se,boast,,
přejít k čemu,lapse,,
nekonečná,ceaseless,,
neustále,ceaselessly,,
vyvrcholení,climax,,
prasknout,burst,,
vrcholný,climactic,,
rvačka,scramble,,
propadnout,forfeit,,
škubnutí,twitch,,
trhnout,twitch,,
intelekt,intellect,,
klesání,descent,,
antiklimatická,anticlimactic,,
posloupnost,succession,,
švihnutí,flick,,
tvrdit,allege,,
úplatek,bribe,,
uplácet,bribe,,
podplácení,bribery,,
zařazení,inclusion,,
včetně,inclusive,,
včetně,inclusively,,
nepřesvědčivé,unconvincing,,
nepřesvědčivě,unconvincingly,,
dobít,recharge,,
usnadnění,facilitation,,
podmíněný,conditional,,
podmíněně,conditionally,,
šlapat,tread,,
