czech,english,,
nadmořská výška,elevation,,
obskurní,obscure,,
inovace,innovation,,
vitalita,vitality,,
upřímný,candid,,
znalec,connoisseur,,
abstrakce,abstraction,,
rapl,tantrum,,
vyřadit,discard,,
osudovost,fatality,,
upřímně,candidly,,
ztuhnout,stiffen,,
lichotit,flatter,,
lichocení,flattery,,
bezcílný,aimless,,
bezcílně,aimlessly,,
bezvýznamný,meaningless,,
nesmyslně,meaninglessly,,
zalesněný,wooded,,
povrchní,superficial,,
divergentní,divergent,,
stroze,baldly,,
hluboce,profoundly,,
hluboký,profound,,
vítězně,victoriously,,
vítězný,victorious,,
protivník,adversary,,
ovce,ewe,,
jalovice,heifer,,
lýtko,calf,,
akr,acre,,
blaho,bliss,,
šnek,snail,,
vousatý,bearded,,
unisono,unison,,
váhat,dither,,
trik,ploy,,
výdrž,stamina,,
trampolína,trampoline,,
pohovka,settee,,
obavami,apprehensive,,
chaoticky,chaotically,,
temperamentní,bubbly,,
fialový,violet,,
pocákat,splatter,,
únavně,tediously,,
montérky,overalls,,
profesionalita,professionalism,,
