czech,english,,
dodavatele,supplier,,
náhradní,spare,,
znít,sound,,
neochotný,reluctant,,
doplněk,supplement,,
soundtrack,soundtrack,,
vedoucí,supervisor,,
prodavačka,saleswoman,,
rozpětí,span,,
lázně,spa,,
prodejce,salesperson,,
vůně,scent,,
pronájem,rental,,
poněkud,somewhat,,
bohužel,regrettably,,
amoniak,ammonia,,
rychlý,swift,,
jizva,scar,,
lítost,regret,,
sotva,scarcely,,
sólo,solo,,
nahrazení,replacement,,
pevnost,solidity,,
houpačka,swing,,
postupné,successive,,
tvrzení,allegation,,
sát,suck,,
režim,regime,,
replika,replica,,
šarlatový,scarlet,,
sluneční,solar,,
rychlík,speeder,,
zašpinit,soil,,
reggae,reggae,,
předměstí,suburb,,
měkkost,softness,,
bez ohledu na to,regardless,,
odčítat,subtract,,
slabika,syllable,,
symbolický,symbolic,,
přiblížit,approach,,
soucitný,sympathetic,,
houpat,swing,,
skandál,scandal,,
rozpouštědlo,solvent,,
zametat,sweep,,
dohled,surveillance,,
reorganizovat,reorganise,,
