czech,english,,
výhružně,menacingly,,
kalamita,calamity,,
kalamitní,calamitous,,
kalamitně,calamitously,,
blízko,nigh,,
strohý,austere,,
stroze,austerely,,
přísnost,austerity,,
idiosynkrazie,idiosyncrasy,,
idiosynkratický,idiosyncratic,,
idiomatický,idiomatic,,
idiomaticky,idiomatically,,
kinetický,kinetic,,
kineticky,kinetically,,
nezprostředkovaně,unmediated,,
zprostředkující,mediate,,
netrápený,unharried,,
odporně,luridly,,
dosud,hitherto,,
znalý,adept,,
filantropie,philanthropy,,
filantrop,philanthropist,,
dobročinný,philanthropic,,
filantropicky,philanthropically,,
předčasný,precocious,,
předčasně,precociously,,
slovní mistr,wordsmith,,
konotovat,connote,,
konotace,connotation,,
hlasatel,herald,,
ohlašovat,herald,,
filištín,philistine,,
vyvolat,induce,,
pobídka,inducement,,
antologie,anthology,,
nářek,lament,,
bědování,lamentation,,
potrubí,conduit,,
chronologicky,chronologically,,
rovnováha,equilibrium,,
odraz,rebound,,
narážka,innuendo,,
žádat,solicit,,
hřad,perch,,
okoun,perch,,
slovní spojení,wordage,,
stručnost,brevity,,
podivné,uncanny,,
