czech,english,,
hádat se,quarrel,,
tulipán,tulip,,
výuka,tuition,,
tahat,tug,,
obdivuhodný,admirable,,
tuberkulóza,tuberculosis,,
vyčíslit,quantify,,
trio,trio,,
vana,tub,,
obdivuhodně,admiringly,,
pravdivost,truthfulness,,
pravdivý,truthful,,
věrný,trusty,,
slušně,respectably,,
důvěra,trust,,
karanténa,quarantine,,
radikál,radical,,
obchodovat,trade,,
přeskočit,skip,,
laskavě,affectionately,,
zpustošení,ravage,,
chrastit,rattle,,
láskyplný,affectionate,,
scrooge,scrooge,,
důkladně,thoroughly,,
suť,rubble,,
přemýšlivý,thoughtful,,
bezohledný,thoughtless,,
vlákno,thread,,
sponzorovat,sponsor,,
vyhrožovat,threaten,,
za třetí,thirdly,,
potápění,scuba,,
vzrušení,thrill,,
nadšený,thrilled,,
vzrušující,thrilling,,
hrdlo,throat,,
zdůrazňovat,stress,,
kosa,scythe,,
třít,rub,,
sklouznout,slide,,
vyrážka,rash,,
krájet,slice,,
pečeť,seal,,
odstoupit,resign,,
hliník,aluminium,,
šimrání,tickle,,
střípek,sliver,,
