czech,english,,
rovnat se,equal,,
rovnice,equation,,
vybavit,equip,,
vlastní kapitál,equity,,
postavit,erect,,
vybuchnout,erupt,,
výbuch,eruption,,
esejista,essayist,,
v podstatě,essentially,,
nadměrný,excessive,,
brzdit,brake,,
zvolat,exclaim,,
vývozní,export,,
expresivní,expressive,,
vynikající,exquisite,,
rozšíření,extension,,
rozsáhlý,extensive,,
externí,external,,
výpis,extract,,
vytáhnout,extract,,
mimořádně,extraordinarily,,
plesající,exultant,,
chválit se,brag,,
řasa,eyelash,,
oční víčko,eyelid,,
tkanina,fabric,,
báječný,fabulous,,
konzola,bracket,,
usnadnit,facilitate,,
zařízení,facilities,,
faktor,factor,,
fakulta,faculty,,
omdlít,faint,,
obočí,eyebrow,,
angažovanost,engagement,,
explozivní,explosive,,
využívat,exploit,,
vykřičník,exclamation mark,,
vyloučit,exclude,,
vyloučení,exclusion,,
výhradně,exclusively,,
výlet,excursion,,
vykonat,execute,,
provedení,execution,,
výkonný,executive,,
vedoucí pracovník,executive,,
výfuk,exhaust,,
badatel,explorer,,
