czech,english,,
samec,male,,
láskyplně,lovingly,,
mentálně,mentally,,
zmínit,mention,,
menší,minor,,
nezletilý,minor,,
menšina,minority,,
kapalný,liquid,,
kapalina,liquid,,
báze,base,,
realita,reality,,
minimální,minimum,,
minimalizovat,minimise,,
spolehlivý,reliable,,
minerální,mineral,,
plešatý,bald,,
přeskupit,rearrange,,
uvolnění,release,,
schvalovat,approve,,
rozumné,reasonable,,
literární,literary,,
literatura,literature,,
realistický,realistic,,
mínus,minus,,
spojit,link,,
odkaz,link,,
spoléhat,rely,,
lehce,lightly,,
blesk,lightning,,
povodí,basin,,
bída,misery,,
podoba,likeness,,
mizerný,miserable,,
přibližný,approximate,,
přibližně,approximately,,
relaxační,relaxing,,
náboženský,religious,,
limit,limit,,
omezit,limit,,
omezení,limitation,,
omezený,limited,,
kulhat,limp,,
suterén,basement,,
zázrak,miracle,,
neplechu,mischief,,
míle,mile,,
vztahovat,relate,,
barman,barman,,
