czech,english,,
otcovský,paternal,,
dobrovolně,voluntarily,,
mateřský,maternalistic,,
paternalistický,paternalistic,,
ustanovení,provisions,,
bezpráví,injustice,,
ochuzený,impoverished,,
mateřský,maternal,,
předchůdce,predecessor,,
ironický,ironic,,
vrak,wrack,,
minstr,minster,,
vyrovnanost,poise,,
podobenství,parable,,
ospravedlnění,vindication,,
využít,utilize,,
přiměřeně,commensurately,,
úměrné,commensurate,,
záliba,predilection,,
peří,plumage,,
parazitický,parasitic,,
hypotetický,hypothetical,,
utvořit spojenectví,ally,,
obhájit,vindicate,,
otrlý,callous,,
echo,echo,,
opuštěný,derelict,,
shovívavost,indulgence,,
dopřát si,indulge,,
stratosféra,stratosphere,,
nevyzpytatelný,inscrutable,,
podložit,substantiate,,
požadavek,requisition,,
ozývat se,echo,,
navrhnout hypotézu,hypothesize,,
bezcitně,callously,,
výpověď,denunciation,,
existující,extant,,
vyrovnaný,equable,,
přednes,recitation,,
evokující,evokingly,,
divokost,ferocity,,
materialistický,materialistic,,
materialismus,materialism,,
vypovědět,denounce,,
hypotéza,hypothesis,,
šikmý,oblique,,
věcné břemeno,encumbrance,,
