czech,english,,
dobírat si,kid,,
džungle,jungle,,
nahý,naked,,
hřebík,nail,,
úcta,respect,,
zdroj,resource,,
uchýlit se,resort,,
mýtus,myth,,
spravedlnost,justice,,
rezervovat,reserve,,
odhodlání,resolve,,
varná konvice,kettle,,
vzájemné,mutual,,
vztek,rage,,
klávesnice,keyboard,,
hořčice,mustard,,
železniční,rail,,
kvůli,because of,,
bobr,beaver,,
odolat,resist,,
zvednout,lift,,
vousy,beard,,
rezerva,reserve,,
vyžadovat,require,,
motto,motto,,
požadovat,request,,
motocykl,motorcycle,,
motor,motor,,
motiv,motive,,
převážně,largely,,
pověst,reputation,,
motivovat,motivate,,
motivace,motivation,,
republika,republic,,
trvat,last,,
reprodukovat,reproduce,,
trvalý,lasting,,
zástupce,representative,,
opozdilec,latecomer,,
v poslední době,lately,,
namontovat,mount,,
pronajímatel,landlord,,
požadavek,requirement,,
záchrana,rescue,,
minulý,back,,
rezervace,reservation,,
laboratoř,lab,,
podobat se,resemble,,
