czech,english,,
parazit,parasite,,
samolibý,smug,,
pronásledování,persecution,,
pronásledovat,persecute,,
chytrost,cleverness,,
čitelný,readable,,
věrohodně,believably,,
samolibě,smugly,,
obtěžování,harassment,,
holub,pigeon,,
nevysvětlitelně,inexplicably,,
nevysvětlitelný,inexplicable,,
rolník,peasant,,
drobnosti,minutiae,,
vězení,confinement,,
obtěžovat,harass,,
přinutit,compel,,
divoký,ferocious,,
nepřátelský,hostile,,
udávat tempo,pace,,
drobek,crumb,,
sevřít,clutch,,
rozpadat se,crumble,,
výsadní,privileged,,
klan,clan,,
zuřivě,ferociously,,
hrůza,awe,,
bezohlednost,ruthlessness,,
nemilosrdný,ruthless,,
metodický,methodical,,
vyděsit,dismay,,
zděšení,dismay,,
nepřátelství,hostility,,
výhodný,advantageous,,
přesvědčivě,persuasively,,
podvod,deceit,,
pozdvižení,upheaval,,
zobrazení,depiction,,
zobrazovat,depict,,
mučivý,torturous,,
odnětí,withdrawal,,
staženo,withdrawn,,
užší výběr,shortlist,,
zornice,pupil,,
zlý,vicious,,
pozoruhodný,notable,,
obvyklý,customary,,
vyvážit,poise,,
