czech,english,,
poctít,dignify,,
důstojnost,dignity,,
dilema,dilemma,,
ztlumit,dim,,
deseticent,dime,,
dimenze,dimension,,
dip,dip,,
záškrt,diphtheria,,
diplom,diploma,,
diplomat,diplomat,,
nepoctivost,dishonesty,,
švagr,brother-in-law,,
nesouhlas,disapproval,,
neschválit,disapprove,,
splnit,discharge,,
žák,disciple,,
disciplína,discipline,,
odpojit,disconnect,,
diskreditovat,discredit,,
diskriminovat,discriminate,,
ostuda,disgrace,,
přestrojení,disguise,,
zmizení,disappearance,,
dedukce,deduction,,
odvodit,deduce,,
věnování,dedication,,
krab,crab,,
trhlina,crack,,
prasknout,crack,,
řemeslník,craftsman,,
kráter,crater,,
plazit se,crawl,,
zatěžovat,burden,,
záhyb,crease,,
stvoření,creation,,
kreativně,creatively,,
útulný,cosy,,
potok,creek,,
zločinec,criminal,,
mrzák,cripple,,
kriticky,critically,,
kritika,criticism,,
krokodýl,crocodile,,
křivě,crossly,,
rozhodující,crucial,,
krutě,cruelly,,
krutost,cruelty,,
plavit se,cruise,,
