czech,english,,
umyvadlo,washbowl,,
úspěch,achievement,,
uznat,acknowledge,,
bojovník,warrior,,
záruka,warranty,,
varovat,warn,,
varování,warning,,
ohřát,warm,,
teplo,warmth,,
vřele,warmly,,
potvrzení,acknowledgement,,
šatník,wardrobe,,
oddělení,ward,,
známost,acquaintance,,
brázda,wake,,
vidět,view,,
videoklip,video clip,,
vítězství,victory,,
nutkání,urge,,
nahoru,upward,,
aktuální,up-to-date,,
nahoru,upstairs,,
horní,upper,,
nahrát,upload,,
povznesený,uplifted,,
aktualizovat,update,,
indisponovaný,unwell,,
nežádoucí,unwanted,,
neobvykle,unusually,,
neuklizený,untidy,,
nesouvisející,unrelated,,
nepředvídatelné,unpredictable,,
rozbalit,unpack,,
nešťastný,unlucky,,
nepravděpodobné,unlikely,,
ledaže,unless,,
vesmír,universe,,
naléhavé,urgent,,
používání,usage,,
zvyklý,used to,,
k ničemu,useless,,
oběť,victim,,
svěrák,vice,,
viceprezidenta,vice president,,
přes,via,,
veterinář,vet,,
plavidlo,vessel,,
žíla,vein,,
