czech,english,,
panoramatický,panoramic,,
panoráma,panorama,,
vynalézavost,ingenuity,,
rozrůstat se,sprawl,,
svérázný,quirky,,
neutralizace,neutralisation,,
slintat,salivate,,
zastavení,cessation,,
lítost,remorse,,
blízkost,closeness,,
kulečník,billiards,,
poloostrov,peninsula,,
spartánský,spartan,,
klid,tranquility,,
klidný,tranquil,,
šťavnatě,succulently,,
šťavnatý,succulent,,
testament,testament,,
zboží,wares,,
sešívačka,staple,,
bezplatný,complimentary,,
komplementární,complementary,,
charakterizace,characterisation,,
přirážka,mark-up,,
digitalizovat,digitalise,,
hromadně nahoru,bulk up,,
objemný,bulky,,
hromadně,bulk,,
příslušenství,fixture,,
zvýšit,heighten,,
bez pomoci,unassisted,,
nevyčerpatelný,inexhaustible,,
neomluvitelně,inexcusably,,
neomluvitelné,inexcusable,,
nemilosrdně,remorselessly,,
lítostivě,remorsefully,,
nemilosrdný,remorseless,,
digitalizace,digitalisation,,
pokrytec,hypocrite,,
dramatik,dramatist,,
předměstský,suburban,,
kousavý,scathing,,
zmatek,turmoil,,
debut,debut,,
ponořit se,plunge,,
nýtování,riveting,,
manévr,manoeuvre,,
zatímco,whilst,,
