czech,english,,
chutný,palatable,,
hermetický,hermetic,,
žargon,jargon,,
deklinace,declination,,
odborné,vocational,,
prostorový,spatial,,
prostorově,spatially,,
přesný,punctual,,
integrace,integration,,
mimoškolní,extracurricular,,
ziskovost,profitability,,
zahrnovat,encompass,,
odpovědnost,accountability,,
rozpustilost,frolic,,
minové pole,minefield,,
úkrok,side-step,,
hojně,abundantly,,
anarchický,anarchic,,
krystalizovat,crystallise,,
krystalizace,crystallisation,,
nařizovací,prescriptive,,
všeobjímající,all-encompassing,,
označení,denotation,,
označovat,denote,,
hoteliér,hotelier,,
irelevantnost,irrelevancy,,
námořník,mariner,,
trhlina,rift,,
kormidlo,helm,,
autopilota,autopilot,,
eminence,eminence,,
přední,eminent,,
přední,preeminent,,
plíseň,mould,,
netušený,unsuspected,,
paralyzující,paralysingly,,
sláva v,glory in,,
decentralizovat,decentralise,,
zaujetí,preoccupation,,
prodloužit,prolong,,
dřina,drudgery,,
natlakovat,pressurize,,
natlakování,pressurization,,
zprostředkovatel,intermediary,,
poustevník,hermit,,
regulační,regulatory,,
vysílač,transmitter,,
spontánnost,spontaneity,,
