czech,english,,
mimo,outside,,
připojeno,attached,,
outsider,outsider,,
předměstí,outskirts,,
navenek,outwardly,,
výhled,outlook,,
ovál,oval,,
přes palubu,overboard,,
přerezervovat,overbook,,
kabát,overcoat,,
příliš zdůrazňovat,overemphasise,,
přeceňovat,overestimate,,
zaslechnout,overhear,,
překrytí,overlap,,
přehlédnout,overlook,,
přehnaně,overly,,
zastínit,overshadow,,
celkově,overall,,
nadměrná velikost,oversize,,
přežít,outlive,,
vývod,outlet,,
optimistický,optimistic,,
volitelný,optional,,
dosažení,attainment,,
řečník,orator,,
orchestrální,orchestral,,
orchidej,orchid,,
dosažitelný,attainable,,
organizátor,organiser,,
prvotní,original,,
originalita,originality,,
obrys,outline,,
původně,originally,,
ornament,ornament,,
unce,ounce,,
vnitrozemí,outback,,
nákaza,outbreak,,
výsledek,outcome,,
předběhnout,outdistance,,
překonat,outdo,,
výstroj,outfit,,
vyrůst,outgrow,,
výlet,outing,,
vzniknout,originate,,
zralý,mature,,
překročit,overstep,,
svržení,overthrow,,
výsadkář,paratrooper,,
