czech,english,,
povzdechnout,sigh,,
virtuální realita,virtual reality,,
prakticky,virtually,,
ctnost,virtue,,
střídat,alternate,,
alternativně,alternatively,,
lakomý,stingy,,
miláček,valentine,,
Antipoluce,antipollution,,
verze,version,,
cenit si,value,,
odsoudit,sentence,,
pokročit,progress,,
zmizet,vanish,,
marnost,vanity,,
programování,programming,,
programátor,programmer,,
variace,variation,,
pestrý,varied,,
otřásat,rock,,
ziskový,profitable,,
výrazně,significantly,,
maloobchodník,retailer,,
rozumný,sensible,,
profil,profile,,
odborný,professional,,
akutní,acute,,
odděleně,separately,,
smrad,stink,,
podnik,venture,,
místo,venue,,
slovní,verbal,,
ústně,verbally,,
verš,verse,,
veršovat,verse,,
versus,versus,,
urgovat,urge,,
kamenictví,stonework,,
navrhovatel,proponent,,
dýně,squash,,
svlečený,undressed,,
neklid,unease,,
neklidně,uneasily,,
antistatické,antistatic,,
nenadšený,unenthusiastic,,
pudink,pudding,,
nerovný,uneven,,
rozmáčkout,squash,,
