czech,english,,
neosobní,impersonal,,
neosobně,impersonally,,
vydávat se za,impersonate,,
imitátor,impersonator,,
zosobnění,impersonation,,
bzučák,buzzer,,
dezertovat,desert,,
dezerce,desertion,,
neobsazený,unoccupied,,
ucpaný,stuffy,,
chladný,chilly,,
konstrukčně,structurally,,
chladit,chill,,
vlastník,possessor,,
řidič,chauffer,,
sedavý,sedentary,,
vztah,rapport,,
konzultace,consultation,,
poradenství,consultancy,,
kvést,bloom,,
projektovat,engineer,,
retence,retention,,
lom,quarry,,
specifikace,specification,,
smlouva,contract,,
nasmlouvat,contract,,
dodavatel,contractor,,
dotazovat se,query,,
chlad,chill,,
příjemný,agreeable,,
touha,craving,,
reenact,reenact,,
pohrdání,disdain,,
páv,peacock,,
spekulativní,speculative,,
spekulace,speculation,,
spekulovat,speculate,,
trápení,torment,,
slídit,prowl,,
odporný,detestable,,
nenávidět,detest,,
zpracování,elaboration,,
rozpracovat,elaborate,,
propracovaný,elaborate,,
zmírnit,alleviate,,
pěna,suds,,
vydírání,extortion,,
trápit,torment,,
