czech,english,,
dobytí,conquest,,
svědomí,conscience,,
opovržení,contempt,,
vědomí,consciousness,,
souhlas,consent,,
značně,considerably,,
s ohledem na,considering,,
konzistentní,consistent,,
útěcha,consolation,,
utěšit,console,,
konstantní,constant,,
konzultovat,consult,,
poradce,consultant,,
kontaminovat,contaminate,,
konsensus,consensus,,
kornet,cornet,,
rušný,bustling,,
zhroutit se,collapse,,
katastrofální,catastrophic,,
chytlavý,catchy,,
kategorizace,categorisation,,
stravování,catering,,
katedrála,cathedral,,
příčina,cause,,
přestat,cease,,
strop,ceiling,,
kampaň,campaign,,
sklep,cellar,,
cellista,cellist,,
cello,cello,,
hřbitov,cemetery,,
stupně Celsia,centigrade,,
osvědčení,certificate,,
osvědčení,certification,,
certifikovat,certify,,
vyzývat,challenge,,
kancléř,chancellor,,
chaotický,chaotic,,
okouzlující,charming,,
katastrofa,catastrophe,,
katalyzátor,catalyst,,
katalog,catalogue,,
náhodně,casually,,
schopnost,capability,,
titulek,caption,,
zajatý,captive,,
dělová koule,cannonball,,
karavana,caravan,,
