czech,english,,
třetí osoba,third person,,
myslitel,thinker,,
cenově dostupné,affordable,,
analytik,analyst,,
děsivé,terrifying,,
území,territory,,
nemovitost,real estate,,
mluvčí,spokesman,,
agresivně,aggressively,,
zkoušet,test,,
svědčit,testify,,
svědectví,testimony,,
nedbalý,sloppy,,
krok,stride,,
šroubovat,screw,,
oblouk,arch,,
nestárnoucí,ageless,,
snadno,readily,,
mluvčí,spokeswoman,,
téma,theme,,
stehno,thigh,,
tloušťka,thickness,,
hustě,thickly,,
koberec,rug,,
práce,thesis,,
teploměr,thermometer,,
královské hodnosti,royalty,,
poté,thereafter,,
terapie,therapy,,
terapeut,therapist,,
čmáranice,scribble,,
reakce,reaction,,
teoretik,theorist,,
archeolog,archeologist,,
přísně,strictly,,
rezignace,resignation,,
znásilňovat,rape,,
znásilnění,rape,,
dobrodružný,adventurous,,
tón,ton,,
slang,slang,,
příchod,advent,,
pokrok,advancement,,
slam,slam,,
duha,rainbow,,
pochodeň,torch,,
druhá osoba,second person,,
želvovina,tortoiseshell,,
