czech,english,,
pytel,sack,,
uprchlík,refugee,,
útočiště,refuge,,
systém,scheme,,
synonymum,synonym,,
mezi,amongst,,
rezavý,rusty,,
refrén,refrain,,
posádka,aircrew,,
společenský,sociable,,
stoupat,soar,,
vzlykat,sob,,
tzv,so-called,,
předložit,submit,,
dotisk,reprint,,
represe,repression,,
nacpat,stuff,,
reflexní,reflective,,
ubrus,tablecloth,,
podzápletka,subplot,,
ubývat,subside,,
látka,substance,,
dopravní špička,rush hour,,
reforma,reform,,
potlačit,repress,,
sympatizovat,sympathise,,
obdélníkový,rectangular,,
rekrut,recruit,,
recept,recipe,,
recese,recession,,
komín,smokestack,,
poškrábat,scratch,,
dalekohled,telescope,,
vládnout,rule,,
rezidence,residence,,
vzpurný,rebellious,,
úder,stroke,,
mírný,temperate,,
dočasně,temporarily,,
mrtvice,stroke,,
vzbouřit se,rebel,,
spojenec,ally,,
vzbouřenec,rebel,,
pokušení,temptation,,
muka,agony,,
usedlý,resident,,
usilovat,strive,,
nabídka,tender,,
