czech,english,,
uvést v omyl,mislead,,
zarovnat,level,,
hlávkový salát,lettuce,,
pálka,bat,,
mixovací nádoba,mixing bowl,,
proti,anti,,
upravit,modify,,
obnovit,renew,,
racionální,rational,,
kontrolovat,control,,
dálkové ovládání,remote control,,
mírný,moderate,,
vzpomínka,remembrance,,
mech,moss,,
modelovat,model,,
délka,length,,
lék,remedy,,
břitva,razor,,
pekař,baker,,
snížit,lessen,,
pekárna,bakery,,
dosah,reach,,
poznamenat,remark,,
pozoruhodný,remarkable,,
modální,modal,,
pořadí,rank,,
vlast,motherland,,
pohyb,motion,,
bez hnutí,motionless,,
hlídat děti,babysit,,
hlídačka,babysitter,,
železnice,railway,,
sval,muscle,,
vraždit,murder,,
vrah,murderer,,
obyvatel,resident,,
obytný,residential,,
laskavost,kindness,,
krásně,beautifully,,
mezek,mule,,
rytmus,beat,,
kotě,kitten,,
bestie,beast,,
plést,knit,,
klepat,knock,,
srážky,rainfall,,
zabíjení,killing,,
železnice,railroad,,
