czech,english,,
úžasně,amazingly,,
prodejnost,salesmanship,,
ušetřit,spare,,
potlačit,suppress,,
žebro,sparerib,,
jiskra,spark,,
relevantní,relevant,,
vhodně,suitably,,
připomínka,reminder,,
ulevilo se,relieved,,
přepětí,surge,,
relé,relay,,
vrabec,sparrow,,
sofistikovaný,sophisticated,,
ohromení,amazement,,
plat,salary,,
relaxace,relaxation,,
specialita,specialty,,
relativita,relativity,,
velvyslanec,ambassador,,
sonet,sonnet,,
zeť,son-in-law,,
dvojznačnost,ambiguity,,
dvojznačný,ambiguous,,
kapitulace,surrender,,
šumivé,sparkling,,
vyhovující,satisfactory,,
pozoruhodně,remarkably,,
zásobovat,supply,,
zbytky,remains,,
alkoholik,alcoholic,,
jižním směrem,southward,,
nádherný,superb,,
superintendent,superintendent,,
zbývající,remaining,,
sovětský,Soviet,,
sója,soybean,,
salsa,salsa,,
nadpřirozený,supernatural,,
Upozornění,alert,,
dohlížet,supervise,,
salon,salon,,
pískovec,sandstone,,
sluneční paprsek,sunbeam,,
dozor,supervision,,
třídit,sort,,
kanalizace,sanitation,,
sanitární,sanitary,,
