czech,english,,
hasič,firefighter,,
financovat,finance,,
plynulý,fluent,,
šokující,shocking,,
odpustit,forgive,,
pouto,bond,,
tvarovat,form,,
formální,formal,,
formálně,formally,,
formát,format,,
naformátovat,format,,
bývalý,former,,
přístřeší,shelter,,
list,sheet,,
dále,forth,,
naprostý,sheer,,
čtrnáct dní,fortnight,,
štěstí,fortunate,,
mravenec,ant,,
nadace,foundation,,
kašna,fountain,,
oholení,shave,,
vzorec,formula,,
plynně,fluently,,
šerif,sheriff,,
předpověď,forecast,,
propadnout,flunk,,
flétna,flute,,
šokován,shocked,,
zachvění,shiver,,
složit,fold,,
záhyb,fold,,
lidový,folk,,
rezervace,booking,,
čelo,forehead,,
dopravovat lodí,ship,,
záliba,fondness,,
pobláznit,fool,,
pošetilý,foolish,,
lesklý,shiny,,
rezervovat,book,,
zakázáno,forbidden,,
řadit,shift,,
rád,fond,,
výstup,exit,,
filtr,filter,,
blána,film,,
potopit,sink,,
