czech,english,,
zrak,eyesight,,
svobodný,single,,
tváří v tvář,face to face,,
zařízení,facility,,
náramek,bracelet,,
vyblednout,fade,,
selhání,failure,,
úhel,angle,,
slabý,faint,,
víra,faith,,
věřící,faithful,,
falešný,fake,,
podzim,fall,,
padlý,fallen,,
simultánní,simultaneous,,
zároveň,simultaneously,,
box,boxing,,
představit si,fancy,,
zjednodušit,simplify,,
fantazie,fantasy,,
extrémní sporty,extreme sports,,
mimořádný,extraordinary,,
rozšířit,expand,,
lyžovat,ski,,
zkoušet,experiment,,
zkušený,experienced,,
kostra,skeleton,,
průzkum,exploration,,
extrémní,extreme,,
výbuch,explosion,,
vystavit,expose,,
vyjádřit,express,,
rozšířit,extend,,
rozsáhle,extensively,,
rozsah,extent,,
vyhynulý,extinct,,
zánik,extinction,,
hněv,anger,,
bruslit,skate,,
filmař,film-maker,,
nepřítomný,faraway,,
hrát bowling,bowl,,
druh,fellow,,
podpis,signature,,
trajekt,ferry,,
signál,signal,,
podepsat,sign,,
slavnostní,festive,,
