czech,english,,
časté,frequent,,
frekvence,frequency,,
prvňáček,freshman,,
bomba,bomb,,
pozitivně,positively,,
frustrovaný,frustrated,,
frustrace,frustration,,
smažit,fry,,
vybavit,furnish,,
hojnost,plenty,,
vážně,severely,,
vzdálenější,further,,
umělec,artist,,
dále,furthermore,,
nejdále,furthest,,
povyk,fuss,,
těžké,severe,,
zisk,gain,,
potěšit,please,,
získat,gain,,
žluč,gall,,
umělecký,artistic,,
hrnec,pot,,
zástrčka,plug,,
listonoš,postman,,
sex,sex,,
jed,poison,,
pánev,frying pan,,
palivo,fuel,,
stínit,shadow,,
stínový,shadowy,,
tečka,full stop,,
na plný úvazek,full-time,,
galon,gallon,,
poezie,poetry,,
funkce,function,,
kapesné,pocket money,,
fond,fund,,
financovat,fund,,
pohřeb,funeral,,
pohlednice,postcard,,
srst,fur,,
básník,poet,,
rukopis,handwriting,,
fráze,phrase,,
slavný,glorious,,
růst,growth,,
záruka,guarantee,,
