czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
svoboda,freedom,fɹˈiːdəm,freedom.opus,49000,,,,,True,49
zmrazit,freeze,fɹˈiːz,freeze.opus,49001,,,,,True,49
skořápka,shell,ʃˈɛl,shell.opus,49002,,,,,True,49
zděšení,fright,fɹˈaɪt,fright.opus,49003,,,,,True,49
děsivý,frightening,fɹˈaɪʔn̩ɪŋ,frightening.opus,49004,,,,,True,49
vidlice,fork,fˈɔːɹk,fork.opus,49005,,,,,True,49
navždy,forever,fɚɹˈɛvɚ,forever.opus,49006,,,,,True,49
smažený,fried,fɹˈaɪd,fried.opus,49007,,,,,True,49
les,forest,fˈɔːɹɪst,forest.opus,49008,,,,,True,49
bonus,bonus,bˈoʊnəs,bonus.opus,49009,,,,,True,49
přátelství,friendship,fɹˈɛndʃɪp,friendship.opus,49010,,,,,True,49
vystrašit,frighten,fɹˈaɪʔn̩,frighten.opus,49011,,,,,True,49
síla,force,fˈɔːɹs,force.opus,49012,,,,,True,49
vystrašený,frightened,fɹˈaɪʔn̩d,frightened.opus,49013,,,,,True,49
zakázat,forbid,fɚbˈɪd,forbid.opus,49014,,,,,True,49
lednička,fridge,fɹˈɪdʒ,fridge.opus,49015,,,,,True,49
držadlo,handle,hˈændəl,handle.opus,49016,,,,,True,49
šortky,shorts,ʃˈɔːɹts,shorts.opus,49017,,,,,True,49
galerie,gallery,ɡˈælɚɹi,gallery.opus,49018,,,,,True,49
vážně,seriously,sˈɪɹiəsli,seriously.opus,49019,,,,,True,49
bojovník,fighter,fˈaɪɾɚ,fighter.opus,49020,,,,,True,49
dát si námahu,bother,bˈɑːðɚ,bother.opus,49021,,,,,True,49
beletrie,fiction,fˈɪkʃən,fiction.opus,49022,,,,,True,49
prohlídka památek,sightseeing,sˈaɪtsiːɪŋ,sightseeing.opus,49023,,,,,True,49
Já jsem už skončil,I've already finished,aɪv ɔːlɹˌɛdi fˈɪnɪʃt,ive_already_finished.opus,49024,71,,,61,False,49
Ty jsi už viděl ten film.,You've already seen the movie.,juːv ɔːlɹˌɛdi sˈiːn ðə mˈuːvi,youve_already_seen_the_movie.opus,49025,71,,,61,False,49
On ztratil své klíče.,He's lost his keys.,hiːz lˈɔst hɪz kˈiːz,hes_lost_his_keys.opus,49026,71,,,61,False,49
Ona se už rozhodla.,She's already decided.,ʃiːz ɔːlɹˌɛdi dᵻsˈaɪdᵻd,shes_already_decided.opus,49027,71,,,61,False,49
To se změnilo od minula.,It's changed since last time.,ɪts tʃˈeɪndʒd sˈɪns lˈæst tˈaɪm,its_changed_since_last_time.opus,49028,71,,,61,False,49
My jsme právě přijeli,We've just arrived,wiːv dʒˈʌst ɚɹˈaɪvd,weve_just_arrived.opus,49029,71,,,61,False,49
Vy jste zapomněli adresu,You've forgotten the address.,juːv fɚɡˈɑːʔn̩ ðɪ ɐdɹˈɛs,youve_forgotten_the_address.opus,49030,71,,,61,False,49
Oni už jedli.,They've already eaten.,ðeɪv ɔːlɹˌɛdi ˈiːʔn̩,theyve_already_eaten.opus,49031,71,,,61,False,49
pár,few,fjˈuː,few.opus,50000,,,,,True,50
plot,fence,fˈɛns,fence.opus,50001,,,,,True,50
žena,female,fˈiːmeɪl,female.opus,50002,,,,,True,50
daný,given,ɡˈɪvən,given.opus,50003,,,,,True,50
samostatný,separate,sˈɛpɹət,separate.opus,50004,,,,,True,50
poplatek,fee,fˈiː,fee.opus,50005,,,,,True,50
postava,figure,fˈɪɡjɚ,figure.opus,50006,,,,,True,50
umlčet,silence,sˈaɪləns,silence.opus,50007,,,,,True,50
peří,feather,fˈɛðɚ,feather.opus,50008,,,,,True,50
tichý,silent,sˈaɪlənt,silent.opus,50009,,,,,True,50
tiše,silently,sˈaɪləntli,silently.opus,50010,,,,,True,50
hloupý,silly,sˈɪli,silly.opus,50011,,,,,True,50
strach,fear,fˈɪɹ,fear.opus,50012,,,,,True,50
zeměkoule,globe,ɡlˈoʊb,globe.opus,50013,,,,,True,50
chyba,fault,fˈɔlt,fault.opus,50014,,,,,True,50
stříbrný,silver,sˈɪlvɚ,silver.opus,50015,,,,,True,50
senior,senior,sˈiːnjɚ,senior.opus,50016,,,,,True,50
funkce,feature,fˈiːtʃɚ,feature.opus,50017,,,,,True,50
opravit,fix,fˈɪks,fix.opus,50018,,,,,True,50
kotník,ankle,ˈæŋkəl,ankle.opus,50019,,,,,True,50
rybář,fisherman,fˈɪʃɚmən,fisherman.opus,50020,,,,,True,50
shot,shot,ʃˈɑːt,shot.opus,50021,,,,,True,50
desková hra,board game,bˈɔːɹd ɡˈeɪm,board_game.opus,50022,,,,,True,50
otravovat,annoy,ɐnˈɔɪ,annoy.opus,50023,,,,,True,50
Já jsem ještě neskončil.,I haven't finished yet.,aɪ hˈævənt fˈɪnɪʃt jˈɛt,i_havent_finished_yet.opus,50024,72,,,62,False,50
Ty jsi ten film ještě neviděl.,You haven't seen the movie yet.,juː hˈævənt sˈiːn ðə mˈuːvi jˈɛt,you_havent_seen_the_movie_yet.opus,50025,72,,,62,False,50
On své klíče zatím neztratil.,He hasn't lost his keys yet.,hiː hˈæzənt lˈɔst hɪz kˈiːz jˈɛt,he_hasnt_lost_his_keys_yet.opus,50026,72,,,62,False,50
Ona se ještě nerozhodla.,She hasn't decided yet.,ʃiː hˈæzənt dᵻsˈaɪdᵻd jˈɛt,she_hasnt_decided_yet.opus,50027,72,,,62,False,50
To se zatím nerozbilo.,It hasn't broken yet.,ɪt hˈæzənt bɹˈoʊkən jˈɛt,it_hasnt_broken_yet.opus,50028,72,,,62,False,50
My jsme ještě nepřijeli.,We haven't arrived yet.,wiː hˈævənt ɚɹˈaɪvd jˈɛt,we_havent_arrived_yet.opus,50029,72,,,62,False,50
Vy jste tu adresu ještě nezapomněli.,You haven't forgotten the address yet.,juː hˈævənt fɚɡˈɑːʔn̩ ðɪ ɐdɹˈɛs jˈɛt,you_havent_forgotten_the_address_yet.opus,50030,72,,,62,False,50
Oni ještě nejedli.,They haven't eaten yet.,ðeɪ hˈævənt ˈiːʔn̩ jˈɛt,they_havent_eaten_yet.opus,50031,72,,,62,False,50
křestní jméno,first name,fˈɜːst nˈeɪm,first_name.opus,51000,,,,,True,51
výkřik,shout,ʃˈaʊt,shout.opus,51001,,,,,True,51
česnek,garlic,ɡˈɑːɹlɪk,garlic.opus,51002,,,,,True,51
plyn,gas,ɡˈæs,gas.opus,51003,,,,,True,51
pohlaví,gender,dʒˈɛndɚ,gender.opus,51004,,,,,True,51
znuděný,bored,bˈɔːɹd,bored.opus,51005,,,,,True,51
soubor,set,sˈɛt,set.opus,51006,,,,,True,51
generace,generation,dʒˌɛnɚɹˈeɪʃən,generation.opus,51007,,,,,True,51
odkončit,final,fˈaɪnəl,final.opus,51008,,,,,True,51
konečně,finally,fˈaɪnəli,finally.opus,51009,,,,,True,51
finále,final,fˈaɪnəl,final.opus,51010,,,,,True,51
šéf,boss,bˈɔs,boss.opus,51011,,,,,True,51
výročí,anniversary,ˌænɪvˈɜːsɚɹi,anniversary.opus,51012,,,,,True,51
shromáždit,gather,ɡˈæðɚ,gather.opus,51013,,,,,True,51
jinak,differently,dˈɪfɹəntli,differently.opus,51014,,,,,True,51
esej,essay,ˈɛseɪ,essay.opus,51015,,,,,True,51
únik,escape,ɛskˈeɪp,escape.opus,51016,,,,,True,51
špagety,spaghetti,spɐɡˈɛɾi,spaghetti.opus,51017,,,,,True,51
pochyba,doubt,dˈaʊt,doubt.opus,51018,,,,,True,51
dvojnásobek,double,dˈʌbəl,double.opus,51019,,,,,True,51
od sebe,apart,ɐpˈɑːɹt,apart.opus,51020,,,,,True,51
reproduktor,speaker,spˈiːkɚ,speaker.opus,51021,,,,,True,51
hotovo,done,dˈʌn,done.opus,51022,,,,,True,51
lov,hunt,hˈʌnt,hunt.opus,51023,,,,,True,51
Skončil jsem už?,Have I finished yet?,hæv aɪ fˈɪnɪʃt jˈɛt,have_i_finished_yet.opus,51024,73,,,63,False,51
Už jsi viděl ten film?,Have you seen the movie yet?,hæv juː sˈiːn ðə mˈuːvi jˈɛt,have_you_seen_the_movie_yet.opus,51025,73,,,63,False,51
Ztratil už klíče?,Has he lost his keys yet?,hɐz hiː lˈɔst hɪz kˈiːz jˈɛt,has_he_lost_his_keys_yet.opus,51026,73,,,63,False,51
Už se rozhodla?,Has she decided yet?,hɐz ʃiː dᵻsˈaɪdᵻd jˈɛt,has_she_decided_yet.opus,51027,73,,,63,False,51
Už se to rozbilo?,Has it broken yet?,hɐz ɪt bɹˈoʊkən jˈɛt,has_it_broken_yet.opus,51028,73,,,63,False,51
Už jsme přijeli?,Have we arrived yet?,hæv wiː ɚɹˈaɪvd jˈɛt,have_we_arrived_yet.opus,51029,73,,,63,False,51
Už jste zapomněli adresu?,Have you forgotten the address yet?,hæv juː fɚɡˈɑːʔn̩ ðɪ ɐdɹˈɛs jˈɛt,have_you_forgotten_the_address_yet.opus,51030,73,,,63,False,51
Už jedli?,Have they eaten yet?,hæv ðeɪ ˈiːʔn̩ jˈɛt,have_they_eaten_yet.opus,51031,73,,,63,False,51
lovit,hunt,hˈʌnt,hunt.opus,52000,,,,,True,52
lovec,hunter,hˈʌntɚ,hunter.opus,52001,,,,,True,52
byt,apartment,ɐpˈɑːɹtmənt,apartment.opus,52002,,,,,True,52
konkrétní,specific,spəsˈɪfɪk,specific.opus,52003,,,,,True,52
saké,sake,sˈeɪk,sake.opus,52004,,,,,True,52
plachtění,sailing,sˈeɪlɪŋ,sailing.opus,52005,,,,,True,52
závratě,dizzy,dˈɪzi,dizzy.opus,52006,,,,,True,52
zabezpečit,safe,sˈeɪf,safe.opus,52007,,,,,True,52
ID,ID,aɪdˈiː,id.opus,52008,,,,,True,52
průkaz totožnosti,ID card,aɪdˈiː kˈɑːɹd,id_card.opus,52009,,,,,True,52
bohužel,sadly,sˈædli,sadly.opus,52010,,,,,True,52
omlouvám se,apologise,ɐpˈɑːlədʒˌaɪz,apologise.opus,52011,,,,,True,52
rušit,disturb,dɪstˈɜːb,disturb.opus,52012,,,,,True,52
ohnout,bend,bˈɛnd,bend.opus,52013,,,,,True,52
kouzlit,spell,spˈɛl,spell.opus,52014,,,,,True,52
spěch,rush,ɹˈʌʃ,rush.opus,52015,,,,,True,52
plocha,space,spˈeɪs,space.opus,52016,,,,,True,52
kosmická loď,spaceship,spˈeɪsʃɪp,spaceship.opus,52017,,,,,True,52
řidičský průkaz,driving licence,dɹˈaɪvɪŋ lˈaɪsəns,driving_licence.opus,52018,,,,,True,52
brilantní,brilliant,bɹˈɪliənt,brilliant.opus,52019,,,,,True,52
hostitel,host,hˈoʊst,host.opus,52020,,,,,True,52
oblečený,dressed,dɹˈɛst,dressed.opus,52021,,,,,True,52
písčitý,sandy,sˈændi,sandy.opus,52022,,,,,True,52
výkres,drawing,dɹˈɔːɪŋ,drawing.opus,52023,,,,,True,52
Co už jsem dokončil?,What have I finished so far?,wˌʌt hæv aɪ fˈɪnɪʃt sˈoʊ fˌɑːɹ,what_have_i_finished_so_far.opus,52024,74,,,64,False,52
Co už jsi viděl?,What have you seen so far?,wˌʌt hæv juː sˈiːn sˈoʊ fˌɑːɹ,what_have_you_seen_so_far.opus,52025,74,,,64,False,52
Co všechno už ztratil?,What has he lost so far?,wˌʌt hɐz hiː lˈɔst sˈoʊ fˌɑːɹ,what_has_he_lost_so_far.opus,52026,74,,,64,False,52
Proč se rozhodla tak rychle?,Why has she decided so quickly?,wˌaɪ hɐz ʃiː dᵻsˈaɪdᵻd sˌoʊ kwˈɪkli,why_has_she_decided_so_quickly.opus,52027,74,,,64,False,52
Co se od minula změnilo?,What has changed since last time?,wˌʌt hɐz tʃˈeɪndʒd sˈɪns lˈæst tˈaɪm,what_has_changed_since_last_time.opus,52028,74,,,64,False,52
Do kterého města jsme dnes přijeli?,Which city have we arrived in today?,wˌɪtʃ sˈɪɾi hæv wiː ɚɹˈaɪvd ɪn tədˈeɪ,which_city_have_we_arrived_in_today.opus,52029,74,,,64,False,52
Co jste dnes zapomněli?,What have you forgotten today?,wˌʌt hæv juː fɚɡˈɑːʔn̩ tədˈeɪ,what_have_you_forgotten_today.opus,52030,74,,,64,False,52
