czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
demokracie,democracy,dᵻmˈɑːkɹəsi,democracy.opus,127000,,,,,True,127
demokratický,democratic,dˌɛməkɹˈæɾɪk,democratic.opus,127001,,,,,True,127
prokázat,demonstrate,dˈɛmənstɹˌeɪt,demonstrate.opus,127002,,,,,True,127
demonstrace,demonstration,dˌɛmənstɹˈeɪʃən,demonstration.opus,127003,,,,,True,127
odmítnout,deny,dᵻnˈaɪ,deny.opus,127004,,,,,True,127
odejít,depart,dᵻpˈɑːɹt,depart.opus,127005,,,,,True,127
odchod,departure,dᵻpˈɑːɹtʃɚ,departure.opus,127006,,,,,True,127
zdržet,delay,dᵻlˈeɪ,delay.opus,127007,,,,,True,127
stabilní,steady,stˈɛdi,steady.opus,127008,,,,,True,127
stále,steadily,stˈɛdili,steadily.opus,127009,,,,,True,127
pokles,decline,dᵻklˈaɪn,decline.opus,127010,,,,,True,127
zastavit,stem,stˈɛm,stem.opus,127011,,,,,True,127
pokles,decrease,dˈiːkɹiːs,decrease.opus,127012,,,,,True,127
snížit,decrease,dˈiːkɹiːs,decrease.opus,127013,,,,,True,127
věnovat,dedicate,dˈɛdᵻkˌeɪt,dedicate.opus,127014,,,,,True,127
strmé,steep,stˈiːp,steep.opus,127015,,,,,True,127
listina,deed,dˈiːd,deed.opus,127016,,,,,True,127
ocel,steel,stˈiːl,steel.opus,127017,,,,,True,127
kudrnatý,curly,kˈɜːli,curly.opus,127018,,,,,True,127
pára,steam,stˈiːm,steam.opus,127019,,,,,True,127
hájit,defend,dᵻfˈɛnd,defend.opus,127020,,,,,True,127
obránce,defender,dᵻfˈɛndɚ,defender.opus,127021,,,,,True,127
obrana,defence,dᵻfˈɛns,defence.opus,127022,,,,,True,127
nedostatečný,deficient,dᵻfˈɪʃənt,deficient.opus,127023,,,,,True,127
nedostatek,deficiency,dᵻfˈɪʃənsi,deficiency.opus,127024,,,,,True,127
definovat,define,dᵻfˈaɪn,define.opus,127025,,,,,True,127
určitý,definite,dˈɛfɪnət,definite.opus,127026,,,,,True,127
určitý člen,definite article,dˈɛfɪnət ˈɑːɹɾɪkəl,definite_article.opus,127027,,,,,True,127
rozhodně,definitely,dˈɛfɪnətli,definitely.opus,127028,,,,,True,127
definice,definition,dˌɛfɪnˈɪʃən,definition.opus,127029,,,,,True,127
porazit,defeat,dᵻfˈiːt,defeat.opus,127030,,,,,True,127
kemp,campsite,kˈæmpsaɪt,campsite.opus,127031,,,,,True,127
zvědavý,curious,kjˈʊɹɹiəs,curious.opus,127032,,,,,True,127
zvědavě,curiously,kjˈʊɹɹiəsli,curiously.opus,127033,,,,,True,127
zvědavost,curiosity,kjˌʊɹɹɪˈɔsᵻɾi,curiosity.opus,127034,,,,,True,127
spálit,burn,bˈɜːn,burn.opus,127035,,,,,True,127
hořící,burning,bˈɜːnɪŋ,burning.opus,127036,,,,,True,127
ponorka,submarine,sˈʌbmɚɹˌiːn,submarine.opus,127037,,,,,True,127
copyright,copyright,kˈɑːpɪɹˌaɪt,copyright.opus,127038,,,,,True,127
podvědomý,subconscious,sʌbkˈɑːnʃəs,subconscious.opus,127039,,,,,True,127
stylový,stylish,stˈaɪlɪʃ,stylish.opus,127040,,,,,True,127
omráčit,stun,stˈʌn,stun.opus,127041,,,,,True,127
ohromující,stunning,stˈʌnɪŋ,stunning.opus,127042,,,,,True,127
oprava,correction,kɚɹˈɛkʃən,correction.opus,127043,,,,,True,127
klopýtnutí,stumble,stˈʌmbəl,stumble.opus,127044,,,,,True,127
plněné,stuffed,stˈʌft,stuffed.opus,127045,,,,,True,127
studio,studio,stˈuːdɪˌoʊ,studio.opus,127046,,,,,True,127
příspěvek,allowance,ɐlˈaʊəns,allowance.opus,127047,,,,,True,127
