czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
bobtnat,swell,swˈɛl,swell.opus,125000,,,,,True,125
klikněte,click,klˈɪk,click.opus,125001,,,,,True,125
klima,climate,klˈaɪmət,climate.opus,125002,,,,,True,125
klinika,clinic,klˈɪnɪk,clinic.opus,125003,,,,,True,125
klip,clip,klˈɪp,clip.opus,125004,,,,,True,125
chata,cabin,kˈæbɪn,cabin.opus,125005,,,,,True,125
mikina,sweatshirt,swˈɛtʃɜːt,sweatshirt.opus,125006,,,,,True,125
zelí,cabbage,kˈæbɪdʒ,cabbage.opus,125007,,,,,True,125
úzce,closely,klˈoʊsli,closely.opus,125008,,,,,True,125
pot,sweat,swˈɛt,sweat.opus,125009,,,,,True,125
přísahat,swear,swˈɛɹ,swear.opus,125010,,,,,True,125
kupující,buyer,bˈaɪɚ,buyer.opus,125011,,,,,True,125
roj,swarm,swˈɔːɹm,swarm.opus,125012,,,,,True,125
sjíždět bez motoru,coast,kˈoʊst,coast.opus,125013,,,,,True,125
pobřežní,coastal,kˈoʊstəl,coastal.opus,125014,,,,,True,125
klec,cage,kˈeɪdʒ,cage.opus,125015,,,,,True,125
klasifikovat,classify,klˈæsᵻfˌaɪ,classify.opus,125016,,,,,True,125
plavec,swimmer,swˈɪmɚ,swimmer.opus,125017,,,,,True,125
klasický,classical,klˈæsɪkəl,classical.opus,125018,,,,,True,125
škrtit,choke,tʃˈoʊk,choke.opus,125019,,,,,True,125
meč,sword,sˈɔːɹd,sword.opus,125020,,,,,True,125
křesťan,Christian,kɹˈɪstʃən,christian.opus,125021,,,,,True,125
chronologie,chronology,kɹənˈɑːlədʒi,chronology.opus,125022,,,,,True,125
chronologický,chronological,kɹˌɑːnəlˈɑːdʒɪkəl,chronological.opus,125023,,,,,True,125
smát se,chuckle,tʃˈʌkəl,chuckle.opus,125024,,,,,True,125
oteklý,swollen,swˈoʊlən,swollen.opus,125025,,,,,True,125
tele,calf,kˈæf,calf.opus,125026,,,,,True,125
vypočítat,calculate,kˈælkjʊlˌeɪt,calculate.opus,125027,,,,,True,125
kalkulačka,calculator,kˈælkjʊlˌeɪɾɚ,calculator.opus,125028,,,,,True,125
neustále,constantly,kˈɑːnstəntli,constantly.opus,125029,,,,,True,125
přepnout,switch,swˈɪtʃ,switch.opus,125030,,,,,True,125
oběžník,circular,sˈɜːkjʊlɚ,circular.opus,125031,,,,,True,125
cirkus,circus,sˈɜːkəs,circus.opus,125032,,,,,True,125
občanství,citizenship,sˈɪɾɪzənʃˌɪp,citizenship.opus,125033,,,,,True,125
výpočet,calculation,kˌælkjʊlˈeɪʃən,calculation.opus,125034,,,,,True,125
civilní,civil,sˈɪvəl,civil.opus,125035,,,,,True,125
civilizace,civilisation,sˌɪvɪləzˈeɪʃən,civilisation.opus,125036,,,,,True,125
tvrzení,claim,klˈeɪm,claim.opus,125037,,,,,True,125
letecká společnost,airline,ˈɛɹlaɪn,airline.opus,125038,,,,,True,125
přepínač,switch,swˈɪtʃ,switch.opus,125039,,,,,True,125
představovat,constitute,kˈɑːnstɪtˌuːt,constitute.opus,125040,,,,,True,125
ústava,constitution,kˌɑːnstɪtˈuːʃən,constitution.opus,125041,,,,,True,125
postavit,construct,kˈɑːnstɹʌkt,construct.opus,125042,,,,,True,125
kulka,bullet,bˈʊlɪt,bullet.opus,125043,,,,,True,125
býk,bull,bˈʊl,bull.opus,125044,,,,,True,125
nebezpečně,dangerously,dˈeɪndʒɚɹəsli,dangerously.opus,125045,,,,,True,125
odvážit se,dare,dˈɛɹ,dare.opus,125046,,,,,True,125
tma,darkness,dˈɑːɹknəs,darkness.opus,125047,,,,,True,125
