czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
uvízl,stuck,stˈʌk,stuck.opus,128000,,,,,True,128
tvrdohlavý,stubborn,stˈʌbɚn,stubborn.opus,128001,,,,,True,128
bavlna,cotton,kˈɑːʔn̩,cotton.opus,128002,,,,,True,128
boj,struggle,stɹˈʌɡəl,struggle.opus,128003,,,,,True,128
kašel,cough,kˈɔf,cough.opus,128004,,,,,True,128
prasknutí,burst,bˈɜːst,burst.opus,128005,,,,,True,128
zloděj,burglar,bˈɜːɡlɚ,burglar.opus,128006,,,,,True,128
podstatný,substantial,səbstˈænʃəl,substantial.opus,128007,,,,,True,128
sdělit,convey,kənvˈeɪ,convey.opus,128008,,,,,True,128
konstrukce,construction,kənstɹˈʌkʃən,construction.opus,128009,,,,,True,128
trpět,suffer,sˈʌfɚ,suffer.opus,128010,,,,,True,128
konzumovat,consume,kənsˈuːm,consume.opus,128011,,,,,True,128
spotřebitel,consumer,kənsˈuːmɚ,consumer.opus,128012,,,,,True,128
spotřeba,consumption,kənsˈʌmpʃən,consumption.opus,128013,,,,,True,128
najednou,suddenly,sˈʌdənli,suddenly.opus,128014,,,,,True,128
spokojený,content,kˈɑːntɛnt,content.opus,128015,,,,,True,128
kontinuální,continual,kəntˈɪnjuːəl,continual.opus,128016,,,,,True,128
neustále,continually,kəntˈɪnjuːəli,continually.opus,128017,,,,,True,128
kontinuální,continuous,kəntˈɪnjuːəs,continuous.opus,128018,,,,,True,128
nepřetržitě,continuously,kəntˈɪnjuːəsli,continuously.opus,128019,,,,,True,128
naopak,contrary,kˈɑːntɹɛɹi,contrary.opus,128020,,,,,True,128
přispět,contribute,kəntɹˈɪbjuːt,contribute.opus,128021,,,,,True,128
příspěvek,contribution,kˌɑːntɹɪbjˈuːʃən,contribution.opus,128022,,,,,True,128
kontroverze,controversy,kˈɑːntɹəvˌɜːsi,controversy.opus,128023,,,,,True,128
kontroverzní,controversial,kˌɑːntɹəvˈɜːʃəl,controversial.opus,128024,,,,,True,128
alergický,allergic,ɐlˈɜːdʒɪk,allergic.opus,128025,,,,,True,128
nahradit,substitute,sˈʌbstɪtˌuːt,substitute.opus,128026,,,,,True,128
náhrada,substitute,sˈʌbstɪtˌuːt,substitute.opus,128027,,,,,True,128
přesvědčit,convince,kənvˈɪns,convince.opus,128028,,,,,True,128
rada,council,kˈaʊnsəl,council.opus,128029,,,,,True,128
poradenství,counselling,kˈaʊnsəlˌɪŋ,counselling.opus,128030,,,,,True,128
počet,count,kˈaʊnt,count.opus,128031,,,,,True,128
kritický,critical,kɹˈɪɾɪkəl,critical.opus,128032,,,,,True,128
proudit,stream,stɹˈiːm,stream.opus,128033,,,,,True,128
proud,stream,stɹˈiːm,stream.opus,128034,,,,,True,128
jahoda,strawberry,stɹˈɔːbɛɹi,strawberry.opus,128035,,,,,True,128
plodina,crop,kɹˈɑːp,crop.opus,128036,,,,,True,128
přechod,crossing,kɹˈɔsɪŋ,crossing.opus,128037,,,,,True,128
sláma,straw,stɹˈɔː,straw.opus,128038,,,,,True,128
rozcestí,crossroads,kɹˈɔsɹoʊdz,crossroads.opus,128039,,,,,True,128
vrána,crow,kɹˈoʊ,crow.opus,128040,,,,,True,128
krutý,cruel,kɹˈuːəl,cruel.opus,128041,,,,,True,128
strategický,strategic,stɹətˈiːdʒɪk,strategic.opus,128042,,,,,True,128
rozdrtit,crush,kɹˈʌʃ,crush.opus,128043,,,,,True,128
chomáč,bunch,bˈʌntʃ,bunch.opus,128044,,,,,True,128
kupodivu,strangely,stɹˈeɪndʒli,strangely.opus,128045,,,,,True,128
okurka,cucumber,kjˈuːkʌmbɚ,cucumber.opus,128046,,,,,True,128
kultivovat,cultivate,kˈʌltᵻvˌeɪt,cultivate.opus,128047,,,,,True,128
